"157|3|The three stars is for the foods only.I am very disappointed with my waitress, very impatient and rude, name starts with N. When she first came over to the table, we want to start ordering the drinks first, we took a few seconds to discuss an alternative because they don't offer what we request. Then she got impatient and said we need more time she will come back, she just left and without giving us any recommendation on the menu. When we told her we are ready to order, she just said ok and left us waiting for another 20minute. That's been 30 minute passed since we sat down. Finally the food came in another half hour, it was two other different servers who serve the food, and they are very nice.When we finished, our waiter came back, we asked for desert, and she started to take the plates away, she took the first plate, and then she have her hand there and waiting for us to hand her the other plate. I'm have never been to a restaurant that a customer have to serve the waiter/waitress.I understand it's a Holiday, and it is busy. But the waitress make me feel like I'm not welcoming at the place, very unprofessional. We still give a 15% tip, only because we don't know if they share the tips. But I really don't think she deserve it."
"158|2|Terrible! my husband and I have come to this establishment since it opened as we live in the area, but today it has been a bad choice to come to this place. 1) it took more than 30 min to get our food order. 2) my salad was full of dressing, it was that crazy that I couldn't finish it. 3) the ""carne asada"" it was just disgusting, rice with no flavor, corn and steak with tons of peppercorns, extremely salty! 4) the service was a disaster to the beginning to the end, we were sitting aprox. 10 min at the bar and they even look at us, we had to call theirs attention to be able to order and after everything when I told the bartender about the food she told me that she could do nothing about it, followed with another wait to pay. 5) manager Andrew, completely useless. After what happened we tried to explain our dissatisfaction and the only thing that he could tell us is that he hopes to gives us a better service next time, what a joke! Definitely after this sour experience, I will not go back to this place, there are millions of restaurants in this area to come here to waste my time, my appetite and my money."
"159|1|I give it four stars simply because the food and atmosphere overall is good. We just made some bad appetizer choices. I haven't been to the Cheesecake Factory in about 5 years and it hasn't changed much which is a plus for me. I liked the food then and I enjoyed it now. The drinks were weak, needed more liquor but was good but not for $12.50. The server was very nice but not attentive at all. Over it was a good experience and I will return eventually...lol"
"160|1|After reading most reviews I was starting to get disappointed and worry since I wanted a good time dinner for my mom and our friend but I prayed to God and everything was awesome except for the beginning. First when I entered an employee in the front was not friendly, when I approached her to ask her where do I go to get a table for 3, she seemed busy in a computer and she just responded quickly without any eye contact or smile, ""just go up ahead to the lady"". Up ahead obviously wasn't enough detail since I had to ask another employee passing by where can I register for a table for 3 and he pointed to the direction we should go. Finally when I was attended they ask for my name and give you a small rectangle device that vibrates and flashes red lights when your table is ready. I was able to wander inside the mall but only through that first floor and up to jcpenny since the connection of that device only reaches that far. They said that I would wait approximately 30 minutes but I just waited about 15 minutes. The food was great and the virgin Piña Colada had a small different taste than usual but it was still good and the food did not take long to arrive at our table. First our appetizer came quickly which we ordered Fried Calamari and then our entree plates came which my mom and our friend kept saying how great was the new York, well done Steak.The waitress that took care of us was very friendly and attentive to our care and I have no complain of herOverall it was a wonderful experience especially since we sat by the window and could see outside the streets, this area of the restaurant we were placed was a long narrow rectangular shape but it was a cool area too."
161|2|Cheesecake Factory has good food. That cannot be disputed but the service at the queens blvd / queens center mall location is HORRIBLE ! Three different times of horrendous service. To he point where I could've and should've walked out !! I think I will just take the drive and head to Roosevelt field and go to grand Lux !
"162|1|I had an absolutely wonderful time here with Matt and Andrew! Both bartenders were extremely attentive and made sure our glasses were never empty! My mom and I had the guac which we absolutely loved! It was fresh and flavorful! We also had the potstickers, chicken sliders and shrimp spring rolls everything was amazing!! We were hesitant to come since Cheesecake Factory is new to our neighborhood but I have to say I was impressed! Thank you for the great time!!"
163|1|Only posting 5 stars because we had an amazing waitress Melissa. She's awesome and makes the experience great. Other than that the food sucks completely but the cheesecake is bomb. I obviously had the low carb strawberry and it really hit the spot. Will not be back.
"164|2|People were nice, polite and accommodating at least but quite a few mistakes with our meal though. We got ""beet salad with goat cheese"" without any goat cheese; cold fried calamari, with raw batter inside. After a long wait with no entrees, we were told there were no more mashed potatoes and gluten-free pasta and told to pick alternatives. Then when we were ready, wait, the mashed potatoes were done so forget it. Instead of gluten-free pasta, we ordered an omelet but it was dry that I thought the egg was a tortilla. Medium burger came out well-done and ordered ""crispy chicken with cheese"" but was given a grilled one without cheese. The Thai coconut chicken didn't look appetizing especially with the lighting, didn't look as on the menu and didn't taste good. The pineapple chicken didn't have much pineapple and the pasta with it was already dry on the top. Is it bec the food was waiting too long to be brought to the table? Corrections were made but with all the waiting, some people weren't eating and our dinner ended up too long. Ok if comped parking but we had to pay mall parking"
"165|2|My wife, kids and I just walked out shortly after being seated because we were so disgusted.   About 5 minutes after being seated, we were approached by a staff member and was asked to pick up our feet because they wanted to mop some orange vomit like substance off the floor. After a few wipes with a dirty mop it only ended up spreading more of it and that killed our appetite."
"166|1|Great service and atmosphere! Our waiter was super friendly and patient. The food took a while to come, but it's understandable due to Sunday's busy brunch schedule. Loads of food options on the menu :)"
"167|2|Horrible experience! Waited 1hr to get a table, 1hr and half to get the food and 20min to get cheesecake to go. When we were asking where was the food after 40min they kept saying it will be ready in 10min. No one came to us to apologize the long wait we had to ask for the manager which he only said ""it not your fault I will go get your food right now"". Frozen cheesecake, burn food and long wait. So unprofessional, absolutely no sense of costumer service. Everyone here need more training. Never again!"
"168|1|The gods have answered Queens residents' prayers! My friend and I came for lunch on opening day, and we were very impressed with the service and the neatly organized layout. We were told 20 minutes but seated in 10 minutes.Our server was on point and courteous. We didn't want to eat huge entrees, so we ordered 3 small plates/appetizers: chicken samosas, crab bites and the Vietnamese shrimp summer rolls. All were great but I liked the crab bites the best. We shared the pumpkin pecan cheesecake, and it was divine. Complimentary warm bread and butter were great too. Yelpers, we no longer have to trek to Long Island."
169|2|Place is trash corporate needs to take a look into this place. The worst part of all of this is that I decided to give it another go because of Cat the server which now I learned Her name is Casterin. Hello corporate guess what this place sucks! Manager Andrew is the worst manger on staff!! Super rude didn't even want to mention I had a problem b4 because of his attitude I just wanted HIM TO GO AWAY!!!!!!!!!!. Plus I don't know if you have a new head manger cause things haven't been the same since January 2017 and 18. I came back because of the great service despite everything else and the server I like CASTERIN wasn't even there.. this place just gets worse and worse. I don't even give places reviews but this place has just been such a disappointment time and time again  besides the serving staff it's ridiculous
170|1|We had a good experience dining here. We came around 2:30pm and it was still pretty crowded but we got seated after 5 mins. The host was nice so as the servers. Nice ambiance too. The food was nice and tasty. The full portion is really big. Will come back here again.
"171|2|Check my Yelp profile-- I rarely ever give any restaurant a 1 star but this Queens Center Mall location is the exception. I am beyond upset with the manager at this establishment. I was seated promptly and then told by the hostess that I ""took a table that wasn't mine"" after she called me, took my buzzer, sat me at the table and distributed the menu to my party. She said there was a party of 7 ahead of me that our table was originally meant for them and I calmly told her I will not get up as this was an error on their part and we are already seated and I'd be happy to discuss this with a manager, thinking that a manager--- you know a well trained staff member in customer service would see this as an opportunity to quickly resolve a small issue. The manager who came up to me did not want to disclose her name to me but she was a woman with dark brown shoulder length hair. She was automatically defensive and condescending telling me that I should have known the table was not mine if my buzzer wasn't vibrating and as soon as I responded with, ""well if that's the case, the fault is on the hostess who is an employee and trained to know the buzzer should have been vibrating when she received it from my hands and proceeded to sit our party at the table."" I didn't even finish my sentence when she literally walked away from me!! Everyone at my table was shocked that this was a ""manager"". The worse part is that this was my birthday dinner (which I somehow managed to tell her before she left me mid-sentence). The only reason I stayed was because the server was mortified, she came over to our table to apologize on behalf of the managers behavior. She listened to me, told me she didn't really know what to do but she'll bring us some water in the meantime. I appreciated her validation that this was totally crazy. I even asked her to call the manger back so we can finish our conversation and I literally watched her go back and the manager refused to come back to our table. She made our server wait 20 minutes before taking our order but in the mean time our server brought us bread and refilled our drinks as needed. I will say this again, the server ELENA was amazing and if it wasn't for her we would have left with my Birthday dinner completely ruined. I will be sharing this review on every forum and Cheesecake contact because this ""manager"" who refused to give me her name and tried to refuse me service should not have a job much less a title as a manager."
172|1|Good experience at the restaurant. I saw 8 people celebrating their birthdays on one night. That's amazing ~~
"173|1|I am so happy that this place has opened up close by. To start off the staff is wonderful, like the best customer service I have ever experienced. Everyone is super friendly and courteous. The place was nice and clean. The food was just perfect. The portions were generous and filling. The chicken madeira really was extraordinary...soft tender and delicious. The appetizers were really large almost a meal by themselves. Overall wonderful experience and so happy such a wonderful restaurant has opened here. From service to food everything was spot on."
"174|1|This was my first experience going to any Cheesecake factory. The location is so convinent and easy to get to. Expecting a long wait, it was only 30 mins for 2 people and a manager walked up to us and said if we want there are two spaces open at the bar. So we were immediately seated which was great! The bartender Terri was really sweet, attentive and courteous. Our long island iced teas were DELICIOUS and she made them with obvious expertise. We were a bit annoying, asking for things like napkins, the menu back and utensils but she got them to us right away.The decor and amtmosphere was really really nice for a chain resturant. I was expecting an applebees type of vibe and it was more of a fancy 5 star in manhatten type of place. The bar was stacked and gorgeous.The mashed potato tots were delicious and the firecracker shrimp was just tiny fried shrinp w a delicious chipotle aioli.I ordered the southern fried catfish with mashed potatoes, corn, green beans and remoulade. Amazing!!! Very large porportions! I got three pieces of fish a healthy serving of mash and the remoulade was fantastic. The absolute star of the night was definitely rhe mac and cheese though!! Me and my friend were raving about it all night. It was cheesy, crispy and flavorful. Honestly AMAZING.The whole experience was really awesome. Great food, service and atmosphere. I will definitely go back."
"175|3|I came here to experience a pre opening dinner. The sever was very attentive but he can work on meal placement. Don't place the drinks on top of the meals and if the appetizers are not finished don't bring the entrees. I had the buffalo blasts for my appetizer which was a different take on a buffalo wing. I recommend having the boneless option. For my entree, I ordered the shrimp and chicken gumbo it wasn't bad but the rice was hard. The beer that I was served had a lot of foam, but overall it was not bad."
"176|1|Went one saturday afternoon with my girlfriend and best friend. The three of us had a wonderful time! The food was very good and out waitress was super nice and attentive.Only downside to this place is that the wait can be fucking brutal. We got lucky on our first visit having only a 40 minute wait time. Our second visit, we were told it was going to be 2 hours for a table. Sadly had to walk away from that and order some cheap takeout instead."
"177|1|It's a real good restaurant in ELM.For the environment,service all of them are pretty nice.Recommend the chicken mango avocado salad .But the air conditioner was too cold!LOL ..."
178|2|This place is whack. The servers are nice; but the service is slow. I've noticed that they run out of several items on their menu; despite the fact that those are their most popular items. How does one run out of their more popular items that frequently? Then; there is the portion size of the meals. I once ordered a Factory Burrito; and I was surprised to find out that it's tiny. It pretty much looked like a small fat wrap. Recently; I ordered the Bang Bang Chicken and Shrimp. Damn; the serving was tiny. It was served on a side dish platter. Perhaps this place is best suited for take out.Honestly; I rather go to the Factory over in Westbury.
179|3|Came here for lunch. I use to love going to their location in Long Island. I didn't like anything I ordered. Everything was too salty.  Best thing about the whole experience was the passion fruit margarita and service.
180|2|Basically:1 hour+ wait for 4 people. Sit down. Just ate cheesecake cuz we went to Shake Shack next door in the meantime. First time. Lunch Sunday.Okay Godiva. Not my favorite but definitely downable bite by bite even by a person who don't like chocolate mousse. Chocolate in the middle pure heaven.
"181|1|I had the most amazing experience at The Cheese Cake Factory! Our server was the perfect definition of customer service! I couldn't have asked for a better person person, thank you so much to Danielle B Table 0353!!!! Shout out to you girl ! I hope we get out every time!"
"182|2|JUST AWFUL! I've been to several Cheesecake Factory locations in Long Island and NJ and this by far has to be the absolute worst. This was my 3rd time at this location. 1st time, 2 hour wait and the food was just ok. 2nd time,  an hour long wait, I got the Steak Diane which literally tasted like someone dumped a gallon of salt on it .. and my 3rd, yesterday.. I ordered the chicken & biscuits (had this dish a least 10x before) ... My biscuit was hard and burnt, you could here the clacking sound if I hit my fork on it, then the mash potatoes (if you want to call it that) I had 3 HUGE potato chunks that were not fully cooked ( size of my biscuit) and hardly any gravy. Our waiter who was extremely nice and friendly didn't really try to resolve the problem. He apologized when I showed him everything when he came to collect the plates, but came back with no manager and the full bill. I barely touched anything on that plate. Extremely disappointed and this location is tarnishing the Cheesecake Factory brand."
"183|1|First time at Cheesecake Factory. Hands down wonderful experience, servers Noela and evi were amazing on their attentiveness,professionalism and dedication to my dining experience. Definitely worth checking out. Great job Cheesecake Factory!"
"184|2|Service here is atrocious. Our waitress was very nice but very absentminded. My friends and I placed our order only to have her come back 25 minutes later to claim that she would check with the back to see what was going on. The thing is that we ordered the Seared Tataki Tuna Salad, which shouldn't have taken incredibly long to make. Nonetheless, we watched as other people who came in after us receiving their orders before us. Mind you, we came in about 15 minutes after they opened!The salad was pretty good and refreshing, nothing to write home about but satisfying enough.The menu is crazy long, practically like a book but I immediately flipped to the cheesecake section. My friends and I went for the Salted Caramel Cheesecake and that was honestly the only highlight of our visit. That one slice of cheesecake could be split between 2 people!! It was just so creamy and the salted caramel layer at the top balanced the cream cheese portion nicely. I loved that the crust was nice and moist too! And the fact that there was little flakes of salt to provide that extra crunch was the cherry on top.A little side note: I asked the waitress to bring out the cheesecake as soon as she took my plate away because we were running late on time. She came back to the table to collect everyone else's dishes 10 minutes later and asked if we had placed an order for the cheesecake already. Service is definitely lacking here. Such a disappointment. Come for the cheesecake but be prepared to be very patient if you order entrees too."
"185|2|Honestly this review is for my past experience like long time ago. Come across this restaurant on yelp so I want to share my experience. It was packed and I wait about an hour which is fine that they told me already, however, after seated we waited long time to get served and then the waiter disappeared. We finally gets our appetizer and were enjoyed the food. Waiter come and Told us they change shift and intro a new waitress will serve us. Which at that Time I already ordered main course. Guess what happen next, we wait an hour that we thought they are busy and I'm kind person who doesn't like to rush people, and I saw tables coming after us finished their food already and our waiters is nowhere to be seen.  And I finally get someone to find out waitress, she has no idea what I ordered or the order were never put into process. I was so piss and they get the manager, all they do just put your order on the top of line and make you wait. I'm so hungry and mad and leaves the restaurant!"
"186|1|Top restaurant 1st place of Cheesecake! There are definitely hard choices to make when deciding weather to eat, drink and or just dessert. It's always hard for me to choose. Good luck to you! I must extend my Appreciation to a Hostess name Danielle that was working this evening, and having a sharp vision. There was another Hostess who offered, and acted as if she was concerned about my seating. I told her I was thinking of take out and I said let me see. I stepped one foot towards the delicious dessert menu which is a big billboard. I pulled my foot back, looked at the Hostess and said I'm ready to be seated. A woman, and her daughter walked and was literally by my side, and stated "" I'm looking for a table for two "". As previously stated I was speaking with the Hostess before the woman walked up. The Hostess  began engaging in a full conversation with this woman, and reaching to pick up menus as she was saying I have a table for you. It was at this point when Danielle asked me "" Excuse me are you being helped "" I  stated "" I sure thought I was, and I asked Danielle did you just see that, and she answered Yes. I was extremely glad she witnessed  this, and lead us to ours seats first. The food was fantastic as usual. As we were exiting I had to ask Danielle her name and Once Again Thank her for noticing what her co worker was doing. I sincerely hope The Cheesecake Factory realize she certainly handled The Situation Quickly and Professionally. I Believe she saw the Instant Anger, and I was about to Explode. Thanks Again Danielle! A FEW OF THESE STARS ARE FOR HAR AS WELL!"
"187|1|Great food, and most importantly the service was wonderful. All though the wait was an hour and 20 min, but it was expected. Great place , definitely worth going. You don't want to miss out!Food: Greek Salad, it was great. Fried zucchini was alright, not the greatest, the smell of it irritated me, but it was okay.Margarita pizza, delicious.Alfredo pasta, it was alright."
188|1|I've been here a few times since they opened including lunch for my daughter's birthday. Great service and food is exactly the same as any other Cheesecake Factory. Yes it does get crowded but that's expected for a mall restaurant.
189|2|Never thought people who work in restaurants could be so malicious to other human beings. Went here with a guy last night to have dinner. Orders garlic pasta with shrimps. As i am eating my food I bit down on something hard. Don't know what it was. Then I ask the waitress to package my food to take home. Here I am about to dig in to my cheese cake and look WTF I see.. a big portion of cheesed cake dug out . I am so disgusted and confused. Like why why would you want to do something so evil and wicked to someone who you don't know. Who has never done anything to you. I promise you I will never go back here. Trust and believe the manager will be hearing from me.
"190|1|Went here with my mom for dinner before a show. Thought we had some time to kill and ordered steak tacos. Right after we order mom checks the tickets again and realizes our show is at 7pm rather than 8pm. Cue panic. We suddenly have one less hours. Thank god Tim was our waiter. We explained the situation (having only order moments before) and he hopped to it. We got out right on time. I so appreciate his attention to detail and care in handling our needs. I know how much it must suck to have a table suddenly have very strict time constraints but he was so sweet and wonderful about the whole thing.My only wish is that they made reservations, I called today so mom and I could have a less rushed experience here and apparently seating is on arrival. Maybe it would drop the wait time some of there were reservations available.Also, the steak tacos were INCREDIBLE. They deserve their own review!"
"191|3|A cheesecake spot in New York that doesn't make their cheesecakes on sight and no one at the restaurant is quite sure where exactly they are made.  Florida, maybe?  Then again, what do you expect at a chain like this?  Go elsewhere.  You're in New York.  If you're here, get the Reese's peanut butter cup cheesecake slice.  It's good.  The Shepard's pie is pretty good too."
"192|1|Have not been into a Cheesecake Factory since moving to New York City just over a year ago. After looking at Yelp reviews I was a little unsure of what to expect. I'm happy to say that my experience was delightful. For our low key anniversary dinner we order two Proseccos, appetizers, and the very tasty Steak Diane. Emily was such a wonderful server. She made our cheesecake dessert extra special in the way she brought it to the table. Koodos"
193|1|Went for my birthday dinner and loved it! It gets crowded so you might have to wait a bit to get seated. They don't do reservations but it's well worth the wait! The menu is extensive and an endless list of choices! Amazing food and service! Loved it.
"194|3|We waited about an 40 min to be seated, which is normal for any Cheesecake Factory especially on a Friday night. I got the bistro shrimp pasta and my friend got the eggplant Parm. Portions are HUGE as usual and filling. Food came about 15 minutes after we ordered which isn't bad, considering how busy they usually are. Will be back!"
"195|2|Do not order DoorDash!!! Do not do take home!!!! Trust me!!! Where do I start?  I have eaten at this location a few times and the experiences have been great!  I decided to order through DoorDash a Sunday afternoon.  I expect the food to not be hot... it's delivery in NY-traffic- one way streets, 2 miles takes about 25 minutes! But to be missing items, a whole meal and when I call the manager Andrew (which didn't want to provide his last name or initial), he could not help us! He said that they have a contract with DoorDash and they are not responsible! I call DoorDash, it's an automated system and the number is no longer in service once you received your meal! So my daughter's meal never arrived and had to go get another meal for her around the corner!!! I really thought Cheesecake would get it right! They usually good about it but there is always a manager that doesn't follow the principles of the company and think that it's their own business! Shame on you!  Unbelievable!!! Yes 6 days later waiting on the items missing"
"196|1|This was my first time at The Cheesecake Factory and it will not be my last. I enjoy the food,drinks and service. The waitress was very helpful, she showed my girlfriend and I the best service we have ever had at a restaurant. The drinks that we ordered were perfect, strong and enjoyable. I would recommend this place to everyone."
"197|1|Love ordering these guys on DoorDash! The menu is so extensive, and everyone can always get what they want."
"198|2|Went to the Cheesecake Factory last night, host were great, food was great, but my server Henry was lacking. Service was absolutely terrible to the point where I don't think I'll be coming back to this location. I'd rather drive 45 minutes to the one in Westbury because that's how bad my service was last night which says a lot because I come to this location a lot because my past servers have been absolutely great."
"199|3|80 minute wait for okay food and super slow service. The waitress, Amanda P., was awesome! Super nice and very helpful. That's the only reason this place gets 3 stars."
"200|1|I only visited this place twice:  a month ago on a regular day when there was almost no one at the cashier's, and the second time a week ago on a day that happened to be a national cheesecake day or something. Maaan, that was the queue I havenot seen since the black Friday. However, could not leave the place without my tiramisus. They are very nice there. They offer the cheesecake version and the origianal one. I go for the latter. I took the cakes away with me,  but the place is quite nice  to stay and eat there.Definitely going back to the place for more tiramisu."
"201|2|I got a free cheesecake for buying their gift card during the holiday so I redeemed it just 3 days ago. I got a piece of Chocolate Hazelnut Crunch cheesecake to go. The first thing I noticed is that they changed the box for the cake. I'm not sure if it has anything to do with it being a piece of free cake. The box was obviously too low for the whole cake to fit in, so the cashier had to push the lid down and squeeze the cake to fit. When I got home the cake looks like a piece of shit. Not only that, the cake was also not fresh. The cake at the very bottom is overly dry and this is not the first time I had this cake, so I know it shouldn't be that way. Like the other reviewer said, I'm done with Cheesecake Factory."
202|2|Went here for my friends birthday dinner on Friday night.. short wait time..food was mediocre (had to send food back). Beautiful atmosphere though.
203|1|Great place to have lunch but dinner gets really busy with sometimes a two hour wait!  So get there early if possible. Great food with a very large menu with tons of selections and great service.
"204|2|Second time there.. Our toast was BLACK on one side, of course black side down. All brunch plates came out at different times, service sucked. Also, we didn't get our side of potatoes which the waitress asked us if we wanted upon returning if  because ""it was supposed to come with the entree."" Third time there.. This Sunday we went for a birthday party of 12 ended up being 10, the waiter had a melt down when we shifted over one seat. Not. kidding. It took an hour and 10 minutes for our breakfast to come.. BREAKFAST. Management clearly isn't doing something correctly with their hiring process and the kitchen is way too slow. If you come here sit with Talisha!! We had her the first time we went to this location and she was the best."
"205|1|So I'm going to update this review ... literally am taking one star away for the fact that the rule of ""one drink per customer at a time"" is BULLSH**T I finished my last sip of Chardonnay the second he walked away , food arrived almost ate half and wine still wasn't here. Waited and waited now foods cold and still no wine. ?! Don't understand. Service is outstanding and food is honestly delicious. Bryan's awesome and I know he's following store policy. He's probably the best server I've had here and this is about my 6th time at this location. I have ordered the loaded tater tops multiple times but this time I just wasn't feeling them. Maybe I ate them too many times (LOL) I got the Farfalle (but substituted penne) and it was honestly absolutely DELICIOUS. but I am upset about the wine situation .. fix that guys . Thanks ... sincerely your semi regular --- chris ..... PS Bryan's customer service is so good and he is just killing it here for real ... would love him come work for me !!!"
"206|3|Very nice location, but I don't dare think I'd try my luck at getting a table in under an hour. The cheesecake is divine, and usually takes 15-30 minutes to get a to go slice depending on the day and time you drop by.A valid tip for those who are planning to visit; do expect to wait, and don't blame the staff for how long it takes to seat! they can't rush patrons out, so when they apologize and say they're doing their best, don't be rude and hasty because it's not their fault. I've been here about 6 times so far for cheese cake pick ups for my coworkers, and each time there's an argument about something inevitable. Everyone's excited about this place, so expect the wait that comes with it! Also, to the woman who says a piece of her slice was eaten, it looks like a tiny piece came off a connected slice lol. I don't think anyone would go through weeks of training to blow their job over something like that."
"207|1|I came here the day before Valentine's day around 9ish so granted,the place was full. The wait on tables was about 10 minutes so it wasn't so bad. The interior decoration is lovely and the cocktail list seems well put together. Our food was pretty good,the Filet Mignon was so tender,it was like butter in your mouth! However,we had to wait long for our food and the mash potatoes were undercooked. Our server was so understanding! She was a bit overworked but she still found time to be attentive and ofcourse,the cheesecakes were amazing!"
"208|1|I sat at the bar for happy hour and was pleasantly surprised. I don't usually go to chain restaurants because the quality of food and drinks isn't where I'd like it to be. A ratchet friend of mine begged me to come, and come for happy hour I did. The drinks were ok, but at $6 Per drink you aren't getting a complaint from me. The food is what blew me out of the water. I had the Ahi tartar, which was wayyy better than I was expecting. It was fresh, and came with avocado and a nice soy ginger sauce. The avocado rolls and chicken sliders were also pretty good, but the burger is what surprised me the most. It was juicy and perfectly seasoned. I looked around the joint like, ""where am I? Is this really the Cheesecake Factory??"" The bartender wasn't too sociable, which I'm perfectly okay with. As long as you grab my order and the food comes out in a timely manner, I'm good. Anyway, definitely recommend for happy hour which is from 4-6."
"209|2|I had only 30-45 min to spend on dinner, I set at the bar and ordered a vegetable salad and a glass of wine. I specifically asked for my dressing to be on a side. When the salad arrived ( relatively quick) the dressing was on it  The bartender was very nice, he apologized, took the salad  and said the new salad will be out shortly. The salad arrived and it was missing edamame, radicchio and cucumbers ( annoying) I let a new bartender now about that. He apologized and said that missing items will be out shortly. The missing items arrived, I dumped them in my salad, then realized that edamame was frozen. The manager was called ( a nice young lady) she apologized as well and brought out warm microwaved edamame. I was confused ( what do you expect me to do with frozen edamame that are already mixed in my salad? ) she said I will get you a new one. At this point I don't have time to eat anymore. She said I'LL TAKE CARE OF IT. I asked her to put it to-go. She also graciously gave me a piece of cheesecake( that I didn't really care for) . But when my bill arrived I was surprised to see a salad was still on the bill. I paid and left It is not about money but more about customer service. My order was messed up 3 times!!!!! And I left hungry. It's not a great experience. I was very disappointed"
210|2|Very slow service. Staffs are busy but inefficient. Needs 20' for being served. Needs 30' for getting some bread. Very low class restaurant.
211|1|Dre is an amazing server and is the primary reason we come to Cheesecake Factory! He always makes great recommendations and always delivers exceptional service. Definitely will be coming back !
"212|1|Went there for my birthday with my family and had a fantastic meal and a spectacular dessert, it was a Monday and totally packed but after my meal I understand why"
"213|1|Was in the neighborhood yesterday with my family looking for a place to have breakfast and my 9 year old son who loves The Cheesecake Factory suggested we go for Sunday brunch. The food was amazing as always and our server Chantel was a pleasure. She recommended the brûlée french Toast so both my husband and I had it. So glad we took her advice, it was heavenly. Our 4 kids really enjoyed their brunch as well."
214|2|The service was here was absolutely terrible. It took about an hour before I got my meal in front of me and the waitress who was serving us clearly had no interest in doing her job properly. The food was mediocre at best. I should have listened to the other reviews and gone somewhere else.
"215|1|Exquisite ""Ultimate Red Velvet Cheesecake"". My all-time favorite! What I come for each time. They don't do it wrong here. They really strive for perfection. I also had the ""Avocado Eggrolls"" for appetizer. It was certainly fresh and tasteful. They use avocado, sun-dried tomato, red onion and cilantro fried in a crisp wrapper. The tamarind-cashew dipping sauce adds a flavorful touch to say the least and I would add that it's just right with its saltiness. The atmosphere here is intimate and relaxing! Service is commendable. It's high time NYC got its own Cheesecake Factory spot. I'm very grateful. Good job, guys!"
"216|3|Fiancé took me to the Cheesecake Factory as a birthday surprise since I have always wanted to come here but never had a chance because of situations back then.wasn't that long of a wait,our waitress was funny & made us felt welcome I wish I remembered her name (I would recommend her).they have a big menu,covering about everything.i was a bit surprised and felt my order should have been more but it tasted good.would definitely come back again."
"217|2|This Cheesecake Factory located in the Queens Center Mall is an embarrassing representation for the franchise. We started with drinks and my fiancé ordered a passion fruit mojito and I ordered the peach Bellini. Both drinks were really good but I liked my fiancé mojito a little more because I could actually taste the alcohol. My fiancé ordered the chicken bellagio which our server, Jordan discouraged him from getting because he said it did didn't have any flavor and recommended the parmesan chicken. I ordered a favorite of mine the chicken stuffed tortillas.  At least 30 minutes had passed and Jordan hadn't checked on us or asked us if we wanted more drinks and we still didn't have our food so my fiancé ask for him to check on it. Jordan brings my chicken stuffed tortillas first then my fiancé chicken Bellagio. My fiancé food looks right but mine looks like it's missing something. I noticed the sweet corn cakes are missing from the plate. I ask our server, JordanWhere are the corn cakes. He looks at me with a confused expression. He said that is what you ordered. I said I know, but it's missing the corn cakes that give the dish that sweet with savory balance. The waiter just kept the dazed and confused look, so I asked him to bring me a menu. He comes back with the menu and starts trying to look through the menu to find it. I told him to give it to me because I know exactly what page it was on. When I turned to the page and pointed to the details of the dish where it list what's in it, the waiter doesn't even look at the menu instead he walks away... yes you read correctly. I point to where it says corn cakes and this guy just walks away. There happens to be another waiter, Tyrone cleaning up a table beside us and I ask him if the chicken stuffed tortillas comes with corn cakes and he said yes it does. Tyrone is the star of this story because he apologized for our bad service even though he wasn't even our waiter. This restaurant doesn't deserve you. A manager I want to call Jessica comes out and says sorry we don't have any corn cakes would you like something else. Wtf? I wouldn't have ordered this dish if I would have known that. She said I'm sorry I just found out. She said I can give you a minute to think about it. It had taken so long just to get the food I didn't want to wait in that cold restaurant waiting for any more disappointment. Our waiter, yes that idiot that lacked social grace came to my fiancé and asked if he was keeping his food. That's how it is Jordan,really? First you was recommending food then something goes wrong with my dish and you don't even say I'm sorry the meal wasn't complete or I'm sorry I didn't check on you guys before we got the food or after. The manager comes back out, I tell her I don't want anything just take care of my fiancé meal. The managerJessica by the way is not rude, but she is basic. Basic customer service, basic concern with a lot of basic staff. (She first was just going to offer me cheesecake for my trouble) lol. We asked Jordan for a box for my fiancé food and this fool actually said I thought you said you didn't want it. Now I'm pissed. We explained the manager comped his meal and I said it's not your concern anyway seeing as you didn't do anything to resolve the situation. He looks at me and says how come, I didn't make the food I just brought it out. I told him that it's not that there was an error that makes him responsible it's because he never admitted there was a mistake, he walked away when I showed him there was something missing and didn't say anything(weird) and he walked around us like I did something wrong even though my meal was wrong. I said in the future instead of trying to give your unsolicited advice on food we should order make sure you learn how to effectively communicate to customers their order will be incomplete and learn strategies in how to best resolve issues when problems arise. At the very least most waiters will say I'm sorry we didn't have what you ordered correct or I apologize that you were disappointed with your meal.. See Jordan, simple. This is by far the WORST Cheesecake Factory I have ever been to. From the wait time to get the food, bad management, to incompetent servers, this Cheesecake Factory location is a fail. Also the other manager Katie who describes herself as a second tier manager... yes sweetheart you are definitely second tier. Your sarcastic tone and unfriendly disposition fits quite perfectly in this second tier establishment. Tyrone even though you were not my waiter nor management you showed more professionalism and class than all other parties mentioned above. Yes, it did mean a lot to us  that you apologized for the bad experience."
"218|2|Service was bad.Servers takes too long to bring drinks to take orders.Took almost an hour to get our main course.It takes them forever even to get bill.Oh my oh my, so sad.Food was ok, i guess thats the semi good part."
