85|2|If i could give this place no stars i would. I legit hate coming here- it's just very close to my parents house. I came here for a tuna sub. They limit their portions by allllllll means. I watch the man (whom i hate when he makes my sandwiches) take four tiny scoops that equal up to one scoop and spread it across my sandwich. I could still see the bottom of the bread. I said can you put a little more on there? He said .75. I told him i def was NOT paying .75 Bc that's the appropriate amount it should be. He argued me down. I turned around and left! Then he tried to say OKAY OKAY- I'll do it. By that time i was out the door. These ppl will cheat you out your portions. This has been on more than one occasion I've came here. I will NEVER return.
86|1|This is the best subway I honestly have ever been too. The employees and management are extremely personable and friendly. They remember my girlfriend and I every time we come in and are always exceptional with how they prepare the food and with their service. Well earned 5 stars!
87|2|Food is good but the customer service is not. To continue to talk in another language while you are serving someone makes it difficult for you to hear them. Talking to your coworker is fine but when a customer is ordering it's good to respect and listen to that person.
"88|1|This subway wasn't bad at all. It's in the hood but the people servicing me were very nice and engaging. They listened to what I wanted and didn't rush me. The only reason I give this Subway 4 stars and not 5 was because I felt guilty and uncomfortable when I was approached by a guy to buy him a sandwich. I didn't have any extra money to buy him lunch.I just wanted to mind my business, grab a bite to each and go back to work. I know everyone needs a little help every now and then but sometimes I get irritated when I just want to be left alone."
"89|1|Great food at a reasonable price! Folks, the tuna is REAL tuna. Do not hesitate to order the tuna sub as you will not be disappointed! Subway has never, ever used fake tuna. My tastebuds know the difference as I have eaten vegan tuna before. Subway's tuna sub is wonderful. They add lots of great veggies to your sub for no additional cost! A very healthy lunch choice to keep you full during your workday. :)"
"90|2|My coworker and I received Subway gift cards from our principal and wanted to use them after getting pedicures at a nearby shop. We entered the shop at 7:55 and waited for the store associate to finish helping other people. Before she took my order, she said they were closed and complained about us coming in the store. She continued to have an attitude the entire time. She was very respectful to the teenagers ordering in front of us and took extra time to provide great customer service. She did not ask my friend for her order and started putting up the food while my sandwich was in the oven. My friend asked her several times if she could place an order and she ignored it. I finally had to tell the associate that my friend wanted to order. My friend didn't even want a sandwich just cookies. The store associate continued to ignore her completely. My order total was 8.86 and my gift card was for 5.00. She did not want us to use the gift cards and we tried to scan them several times. I indicated that you could type in the code and she refused. Instead of asking if I wanted to use another payment method, she placed the food behind the glass with her hand guarding it and started rambling about the store being closed. I had three other cards I could have used but we just left the food because of her attitude. Another woman came in the store while we were leaving. She told that women that they were closed but offered to help her anyway and started making small talk. From the time we entered to store to the time we left, the experience was one of the worst I've had at a subway or similar restaurant. We had gift cards from our principal who urged us to use them soon and this store was the closest. I don't even want to use the gift cards anymore or visit another subway. Before teaching, I worked in various customer service jobs. Nasrin's service and attitude was completely unacceptable."
91|1|This is a great subway all the employees are nice the food is fresh and comes fast. This is a great place to eat.
"92|1|Some days I just need a quick meal and do not have time to travel far from home.  The bread, meat and toppings are always fresh; the employees are always friendly even when the store is busy."
"93|2|I am a Subway fan but it's unfortunate that the location closest to my house is the worst Subway establishment in the Continental United States. The place is not overly messy or anything like that but, as everyone has already said, the customer service is TERRIBLE. The woman who works there barely talks and scowls as she makes the sandwiches. The man/owner is a HUGE jerk. 80% of the time his eyes are as red as a firetruck and he sits in the back and text. IF he decides to get up to help the customers he lets it be known that you are inconveniencing him. I've personally seen him get in verbal altercations with 2 different patrons. It's just a really really terrible location. Clarendon deserves better."
"94|2|0 STARS If you're looking for a subway that has trash on the floor, unclean tables, rude customer service, and hair in your food this is your place!!!"
95|2|I was in a bind for something quick and easy.  The guy who works here is super unfriendly and totally skimps on the meat and toppings on your sub.  This is probably the worst location of subway that I've ever visited.
96|2|The absolute worst. All of the reviews are true. The customer service is absolutely terrible. I asked how this woman how she was and she literally groaned and wouldn't speak. No eye contact. No smile. Everything looks dirty and the entire experience is overall unpleasant to say the least.And there is a good one walking distance away. It isn't like this is the only choice guys lets just stop going.
97|2|** WORST Customer Service Worker / Franchise location EVER **#1 - RUDEST worker (same guy in the picture in the previous review) - never says hello#2 - UNPROFESSIONAL worker (same guy) - never smiles#3 - UNFRIENDLIEST worker (same guy) - never speaks up - looks mean ALL the time#4 - Ahhh you get the point.Possible reasons why this place and/or worker is still there:#1 - The worker is a relative or friend of the owner#2 - Its the ONLY Subway in that area#3 - See #1#4 - See #2
98|2|Worst subway ever! The guy was unpleasant to talk to and acted like I owed a favor by getting his attention and after looking at my credit card realized he over charged me! Never going back to this location and will be contacting corporate to let them know this is really leaving a bad impact on the brand.
99|2|Meh. Subway is subway but the workers is what makes it good or bad. I went in to get lunch because they're generally quick. Sandwich making process was fine but once I get to the counter I encounter someone that's talking on the phone. She continues to talk as if I wasn't standing there. After a few minutes of listening to her have a conversation I interrupt her and ask if I could pay. She proceeds to walk into the back making me want to just take my food and leave. She comes back and says there is a big shipment and her boss is on the phone. I'm sure he would've understand being put on hold for a customer. But I guess I'm not that important to halt a phone call for 3o seconds to take my money. Most likely never to return to this spot.
"100|2|The people here neither speak nor understand English. All they know how to say is, Would you like a drink with that? When a problem arises with the register, they're clueless. And you have to ask for napkins; they don't provide them. No wonder the owner was recently indicted for tax fraud."
"101|2|I won't comment on the food because Subway generally tastes the same.However, the morning staff is consistently surly- barely a word out of them. I know that not everyone is a morning person, but they should remember to be reasonably nice to customers."
"102|2|The employee mopped the floor; and then came out to take care of customers without washing her hands.  Putting on plastic gloves helps, I suppose; the Va Food Handler's rule is that they should wash hands anytime doing any cleaning before preparing food."
"103|1|Jared would be proud. Clean, fast service, ample seating. Pretty standard Subway otherwise."
"104|1|Clean, good portions, fresh ingredients, and polite staff. The store looks like any other subway locations but I think what makes this location exceptional is the quality of the food you get and the friendly staff. Made me start going to Subway more often."
"105|3|Of all the subways I have been to, this is the most disorganized facility ever. I ordered salad online and half of the veggies from my salad was missing as well the sauce. They didn't bother giving me a fork and said they don't carry croutons usually given out with subway salad."
"106|1|Outside needs work, but lots of room inside. No fountain machine, but they sell soda and water in a bottle. Inside was a little dirty, but food appeared fresh. Ate there three days in a row for lunch since it was close to Hilton hotel. Got three different sandwiches each time and all were good."
"107|2|Rolled up here for a quick subway ""sub"", key word being ""SUB"", annnnnnd they seriously had NO sub bread left, only flatbread. That's like goin to the movie theatre and they are like,""oh sorry we aren't playing any movies."" So yea, not much else to say. However, they earned 1 extra star for giving us free cookies."
108|1|the other reviewer is out of his mind.  i have been coming to this location regularly for a couple years and the service here is amazing.   the staff is VERY friendly to the point where i know a bit about many of the workers and they make an effort to remember my order.  I am not unique in this sense as i see them warmly greet a number of other people as well.   many of the workers have been with the company for a few years and are highly skilled sandwich artists.  I also learned that the quincy street location is under the same management as the this one and one of the workers bounces between the two places.  i used to frequent the quincy street location as well and had a similar experience.   when the quincy street worker started at the fairfax one it was as if i had seen an old friend.   i give this place 5 stars not because the food is amazing but because this subway is probably the best i have ever been to.
"109|1|This place is great.  The manager there is a lovely lady named Angie - she has been there since this location opened.  They have the best tuna - yes I am aware everything is prepackaged but for some reason this tuna has a very distinctive taste and texture.  Bread and toppings are always fresh and delicious.During lunch this place works like an assembly line, I'm talking real assembly line circa early 1900's.  I like this location better than the one on Sacramento and the one near Huntington Metro Station.  A 6 inch sub always fills me up and I keep the other 6 inches for the following day or my next meal.  I appreciate the friendly employees - if they have a guest that isn't well versed in the English language they have a way of communicating with them without embarrassing them.  In my book that's awesome customer service!"
110|2|Zero stars!!! They put ingredients on my sandwich I purposely removed from my online order because I'm allergic. Now I've eaten some of it and will be sick!! Do not come or order from here!
"111|2|Great food, clean place, shit service. First of all, there were three people there... One behind the register, one on meat, one on add ons. Sounds good, right? Well, dude on meat decides that it is time to play around with bread dough (not even putting it in the oven, literally just taking the raw dough that is on the tray, stretching it, spraying something on it, and putting it back on the cart). I looked at the time... This genius did this for SEVEN MINUTES. Oh, and I think he was the manager. The add on lady disappeared, so the guy in front if me had his toasted sandwich getting all cold and sitting there for seven minutes. By the way, this whole time, there are at least 50 loaves of finished bread in the warmer... It wasn't an emergency. So, finally he makes my sandwiches, everything is fine, I get to the register, and this rude woman begins her nonsense. I had a coupon that said buy one sub and any drink, get one free. I have a family friend's little kid at home, so I decide on the Honest Kids juice box as my drink. You would have thought I was trying to circumnavigate the Geneva Convention. ""UMM, THIS COUPON OF YOURS SAYS YOU HAVE TO GET A LARGE FOUNTAIN DRINK, MA'AM."" I calmly say, ""actually, it says any drink."". She rolls her eyes and goes, ""no! A fountain drink! You can't just get this. You have to get the other one."" We go back and forth, I didn't raise my voice once because I knew I was going to call corporate anyway... I just wanted my sandwich... Well now she starts talking to Bread Dough  and interrupting his busy playing with raw dough time, and she says, ""this woman wants the cheap juice with her coupon. She needs to get a fountain drink."" Dough Warrior goes, ""um, give it to her. The coupon says any drink..."" She shoots me a nasty look and says, ""fine! I'll give it to you"". #1) don't clutter my mailbox with coupons if your employees have a hard time reading or an attitude problem. I can pay the $5 for an extra sandwich. Calm down. #2) you don't take 7 minutes doing God knows what when you have three customers waiting. You can do all of our sandwiches in 2 minutes since all you have to do is slice them and meat them and send them off... Come on. #3) It's been a few hours and I'm not sick, so the food is fine... And the veggies looked freshly cut and the place was clean, unlike a certain other subway down the road... But for heavens sakes, get yourselves together."
"112|1|Subway is Subway - I enjoyed my sandwich, which was just what I ordered.  The only problem we had is that we ordered cookies, and paid for them, but when we arrived at our destination to eat our sandwiches - we discovered that we left without the cookies.  Now why didn't the cashier get our attention before we left the establishment?"
"113|2|This Subway has gone way downhill lately. They skimp SO much on the veggies they put on your sub, it's almost comical. I have literally 4 spinach leaves and 3 slices of tomato in my footlong. It's a fight to get the server to add more, even after we specifically ask ""could you please put in some more?"", they'll hesitantly add in ONE more leaf. It's been this way the last several times we have been here. The sandwiches are skinny and lacking in produce, and the wait time is unreasonably long in the mornings, with lots of customers lining up for breakfast and only one person making sandwiches. We'll be going to the Subway down the street from now on. No more sad, dry sandwiches."
"114|1|Standard subway but they move fast, nice employees, and all the food is fresh. Parking is a bit rough, easier to go to the parking lot just adjacent. They always do a good job marking the subs with differences when you have several. They fill the subs with a solid amount of toppings, even for foot longs which I feel like most don't. Solid location for a chain."
"115|1|Very good Subway, food is good!! People are nice.  Service is fast. Never had a problem here!!! I like this location!!!"
116|2|I hate to do this...but I frequent this subway for many years.   I love the tuna.  When I took the first bite....I thought it was piece of an onion....it was a long piece of hair.  I was totally sick the whole day.  Although I did speak to the manager...Angie...she was kind and nice.....she offered me another sub...but I just can't think about eating there anymore b/c of that once piece of long hair.  Please...love you much but wear a hair net.  Sorry...love the people but not the food any longer.  Good luck :)
"117|1|it's your standard subway restaurant with the same food. i was in and out in under 5 minutes, even though there was a line."
"118|1|Nate, was amazing, came in for a regular pizza, and went out of the way, cutting my tomatoes , My jalapeño just right, was supper friendly, polite, definitely recommend this location..  great Job Nate"
"119|2|I ordered two wraps online and paid for them so I could do the grab and go covid public distance pick up!! I was given a time for pickup and showed up a few minutes after to give a lil extra time. When I went into pick up my order at the ""express lane established just for rona"" I was told it would be a few minutes as they had not made my wraps? Not sure why online grab n go ordering is even a thing as you have to wait anyway?! So I received your order and when I got home there was no receipt in the bag to do their online survey?! The wrap was ok except for the fact that all the steak was on one half and the other half wasJust wrap!! This is the reason I only do Subway about every other year!! See you in 2022? Maybe!!"
120|1|This Subway Restaurant is always consistent and friendly. I ordered online and the sandwiches were ready at the appropriate time. And they were delicious.
121|2|Went later in the evening. Ran out of wheat bread. By wheat. I mean the dark bread that tastes like air. I only come here when forced by my daughter an always regret it.
"122|3|The restaurant was fast in servicing me. The portions they give are very nicely sized. For some reason it seemed like the taste wasn't the same as most subways I've been to and I always order the same thing. I had spinach in my sub even though I didn't ask for it? Thankfully it wasn't something I couldn't eat. Also, I asked for extra toasted and received half my sub burnt. Normally extra toasted is what I ask for because just toasted means the sub will still be soft and not crisp but asking it here made the right side black. Overall not bad, but i hoped for better."
"123|2|All subways are not the same!!!  First, you cannot understand a word they speak.  An interpreter would be helpful.  Second, there is no personality involved in filling your order whatsoever.  The people who work here have no interaction with you.  In fact, after you successfully order your sub, the attendants stand in front of the vegetables and condiments that you add onto your sandwich and say one word...""and"".  It is hard enough to understand what is being said, now you have to know their ordering process.  I try not to go here.  I would rather buy from a business that appreciates their customers."
"124|1|Not so bad, a run of the mill subway, but it seems to be a bit smaller on the inside. Sometimes the wait is long if it is a busy time because they only have two people working when they really should have 3 (or at least all the times I have been there). Generally clean with clean bathrooms. I have been here a number of times and it's not fantastic, but it is your typically small subway. I would recommend putting a third person on staff during busy times."
125|2|Slowest subwayin town . Pick another location.    30min in line and still havent ordered.  3 people werein front of me.
"126|2|The restaurant is very clean. However, the whole reason we went there was because we live close by and got coupons in the mail.  We were told that location does not accept coupons and it was a decision by the owner.  I don't think Subways should get to choose, especially when they send the coupons out to the neighborhood.  Disappointed, for sure.  We left and went to the one on Shiplett and they accepted the coupon."
"127|1|I came into this restaurant right in time, because I was dying of hunger, and three other customers walked in at the same time.  There were only two people sitting down and eating, and it took no time for me to place my sandwich order.  Surprisingly, this restaurant chain has kept their prices pretty reasonable, compared with some of the other sandwich shops in town.  I went for the foot long meatball marinara with provolone cheese.  I had asked for Italian bread, and they already had it baked right up. Fresh! My toppings included lettuce, tomatoes, black olives (love em), and those red bell peppers.  The sub was toasted, and it was down rite delicious!  The foot long sub, along with a fountain drink came out to be less than $10.00!  I loved it!"
128|2|I ordered 6 subs for my co workers and a women who I believe is the owner told me that I was interrupting her normal business. Excuse me how dare you? Am I not a normal customer. I come all the time but never will again. I know subway is hurting and you all cannot afford to be so rude. On top of that I called the other day and asked if I needed to order ahead of time  for that many was told no it was not necessary. Terrible- any good review on here is fake and them leaving it
"129|1|Great job to the young lady behind the counter! Greets you with a smile, very pleasant and great customer service! Even when busy she took the time to ask and say thank you for my business!! Will definitely be back!!"
"130|2|Please store your mayonnaise better. I think I just cracked the basin of my toilet bowl after five hours of extreme pain. Ate a foot long, but lost five pounds......I guess subway sandwiches are diet food"
"131|3|Foods normal for subway.  But, if you like unsweetened ice tea, avoid 6pm to closing. They are usually out and won't make more ""because they are close to closing..."".They've even run out at lunch. I mention it, and they nod, then a half hour later, there's still none. Don't usually go here anymore as it seems to be a systemic problem!"
132|1|Easily the most pleasant fast food experience I've had in the last year. It's a standard Subway with standard choices but the difference here is the staff. They work quickly and are extremely pleasant to deal with. You'd be surprised how big of a difference it makes when everyone in the place has a smile on their face. I've been a few times to this location and each time it's been the same experience.
133|1|Awesome place! The service is really good! This is my Subway in Annandale. Always clean and well kept!!  Recommended!!
134|1|I went there and they were training a new staff member. They were being so professional and patient. I love seeing people treat their own that way. Everything was very orderly and neat. My order came out perfect. Fantastic experience.
"135|1|Great service, I go here all the time and I can't stress how well done everything is! They do the job and they do the job right. The only concern I have is they often over toast my sub but it's nothing far too important. I recommend going here between breakfast time and 4, after that things get far too crowded."
"136|3|Generally OK with this location but I have to call bs on the avocado charges. Not that they are charging extra but that a couple times now, I've ordered a six inch, so that is one small scoop of avocado for 75¢. Then another time I order a footlong... One small scoop of avocado for $1.50. So am I being charged double for the same amount of avocado because they have to spend it over a bigger piece of bread? Not cool subway."
"137|1|Super nice manager at this store. Of course, it's the usual subway food, but apparently this store's pretty popular. There was a long line for me to order my breakfast sandwich, so when it came time to pay, the manager gave me a free cookie. Also great at this location: I got breakfast later than the advertised time of 11 AM (and that's standard at the Crystal City location, too). Last but not least, the bathroom was squeaky clean, which is always a good sign."
138|1|Did a catering event for our company.  Placed the order online and talked to the manager in person.  Patrick was awesome and provided great customer service.  They delivered right on time and even brought extra veggie subs in case we had any vegetarians.  Will definitely use this location again.  Catering prices can't be beat.
"139|2|Subway is pretty crappy as is, so I wasn't expecting anything amazing in the first place. The food here was pretty horrible and I couldn't even finish my other half of my sandwich (and i'm like the queen of pigs). I had a pretty upset stomach later as well. Did not ask if i wanted my sandwich toasted & seemed to struggle with keeping up with the few things I wanted on the sandwich. Go to earls instead or pack your own lunch!"
"140|3|The counter man, working alone at noon on a Saturday, struggled a bit to keep up but was nonetheless efficient and polite.  The foot-long meatball marinara sub on a fresh, toasted roll was a lot of food for six bucks, but the meatballs weren't very tasty.  I think they had a bit too much filler in them.  Next time I think I'll go with the chicken breast."
141|1|It's Subway! It's a little hard to park in there but it's pretty good. I always had good service and a good place to get a quick bite. I have seen the police frequently visit there so obviously they aren't running drug sales or putting guns in your subs so you know it's safe! This is a short review because it's Subway but it deserves something. Side comment: tables aren't always clean but what do you expect
142|2|The only subway in the DMV area that does not have a chopped salad option. Food didn't seem too fresh either. Rude staff.
"143|2|GOOD:Fresh vegetables, good service and clean place. BAD:Like all Subways, they put very little cold cuts on the sandwich."
"144|2|I am huge fan of subway but this particular one, has to be the grosses , disgusting one in the subway franchise. I ordered from them thru Door Dash, as received my sandwiches I can smell  something strong like bad BO,  emanating from my order. I first I thought i know i added extra red onions but onions do not smell like as I open all the sandwiches they all contain onions that were not edible and smelled disgusting. I can't believe that the subway sandwich did not smell that order nor did the Door dash delivery employee, the funny thing he actually thought it really bad BO. Anyway you have been warned, eat at your own risk."
145|1|Parking is tricky but this subway has great service. There were about 8 people in line when I arrived for lunch around 12:45 on a weekday. I ordered and my food was ready in 5 minutes!
"146|3|If you been to a Subway you been to them all. I actually frequent this particular location by my job because of convience. They can get really busy during the lunch rush, but they get you in and out real quick. The service is really nice and they become real familiar with the regulars real quick."
"147|2|When I went in the staff was incredibly rude to me and got all upset when I made my order just like a menu item, told me it would be extra for the same items."
"148|2|Once it gets later, you better ask what things they are out of. First I ordered a turkey, bacon, avacado, only to find out after they made the sandwich that their out of avacado. Then I ordered a chicken, ranch, bacon melt only to find out they're out of ranch, again after they made the sandwich."
"149|2|This is my husband's review.Very bad customer service,  very rude cashier(staff).March 6,2020 @10:20pmCloses 11:00pm but looks like they're about to close because they already kept half of their stuff.I nicely ask for a foot long wheat bread, he asked me what meat I politely answered plain chicken, he asked me again like he was pissed I answered again politely. He asked me again ""which one, teriyaki chicken? this one or this one?  ""  I politely answered again""plain chicken, the regular one"", he rudely asked me again and showed me he was pissed ""MAN which one?"" that's where I lose my appetite.Btw, I love they're sandwiches that's why I was surprised I was treated and experienced like that. Smh.I also watched this guy badly treated the customer before me."
"150|2|Last evening the staff was informed the fountain soda was flat, the employee took 45 minutes to figure it out. Then, today, a different employee wouldn't make something that wasn't on the kids menu. Every subway I have ever been to would have allowed it. I didn't argue because they could have charged more to satisfy a customer, they chose otherwise. I can imagine the only reason these people are still employed is because of the lack of competition in the hospital. If I managed or owned I would consider a new staff."
"151|1|Normally I don't write fast food reviews.  However, this Subway has really turned around over the last few months.  The staff is phenomenal and the food has improved.  They also have online ordering now, which saved me some time when I visited during a dinner rush.  Last I checked, they also occasionally deliver, although I haven't used that service.So, kudos to this Subway.  It really seems like they're trying to make their location a nicer place and I appreciate that."
152|2|Rahman is the worst sandwich maker ever. Plus half the ingredients look really old and it's only 1030 am. Will not come back to this location for a while!!!
"153|1|I've been coming to this subway for years and it's one of the best around Springfield. Quick and prompt service and it's decently quiet which makes it a great place to also sit in. They take coupons without much fuss and the bread tastes fresh like it should. Compared to other Subways in Springfield, this one is really good. This Subway needs to work on cleanliness and professionalism, until then they won't get five stars. If you're around the area, give it a try. There's an abundance of parking, so that's not a issue. Also it's located right across from Springfield Town Center which is convenient.If you show them your Michael's receipt, you can get a FREE cookie! No other location does this."
"154|1|Finally a subway place. This is my go to spot in the mall. Avoid the food court and come here. There Subs are healthier than Quiznos and They have seafood. They now have wheat also. All subways are the same and this is no exception and I'm sure my review would be the same for other subways. Also, I just wanted to be the first to review this"
155|1|Healthy with good prices. The workers always nice. I usually eat there after I finish my workout cause I feel I eat healthy food at least. And my favorite soup is chicken noodles
156|2|Supervisor in the black shirt has the worst attitude and will roll her eyes at you. Don't eat there. There are many subways around.
157|1|This subway is definitely one of the better ones.  We will go out of our way to come here to not have to ask for more than 3 pieces of spinach or 2 tiny cucumbers.
"158|2|Not very good... for whatever reason it seems like they missed charge you everytime I go and get the same thing it rings up a little bit different. The other complaint, I'm trying to be as politically correct as possible here, is that at least half of the workers seem to not understand English. I said mustard please and she put a large handful of olives... the guy in front of me said everything except pickles and peppers the first things she grabbed was pickles. If you can't clearly understand something you should ask not just act on what you think."
"159|2|Not only did it take them ten minutes to make a simple chicken bacon ranch salad, but then I found multiple hairs in my salad. I would highly caution you against eating here. If it were possible I would give them negative star's, but yelp hasn't advanced that far."
"160|2|Management seems good, staff seems rude and are usually loudly gossiping behind the counter and look disturbed when a costumer walks up.  My simple (one topping) sandwiches are usually made incorrectly."
"161|3|I felt rushed today especially since I went in there at noon and they did not have pastrami (how do you run out of pastrami before the lunch rush?) so I was stuck trying to decide on something else that would tickle my fancy. I ended up ordering the steak sriracha w/ pepper jack cheese, mayo, spinach, onions, olives, salt, pepper & oregano on flat bread....it was missing oil & vinegar but I guess by me making it a combo I was able to get salt & vinegar chips which satisfied that taste.  I was surprised for feeling rushed I made a good choice; I would order again if the need arises."
"162|2|I chose this particular location due to its proximity to my hotel and the Rosslyn Metro stop.  That's where the convenience of this place ended. I walked in trying to get a quick meal before heading into the city, and while the store was empty except for one other patron, it took several minutes to order.  The manager (?) cashier was taking a personal phone call on her headset.  Apparently whatever was going on in her personal life was more important than making money or assisting a customer.  She was leaning back against a cabinet and continued talking even after seeing me approach to order.  The other worker just stood there waiting for any sort of instruction.  I was extremely confused.  After a few moments, she took a slight pause I her conversation (never hung up) in order to ask me what I'd like.  I had to repeat my order a couple times since I'm sure whoever was in her ear was speaking just as animatedly as she was.  Once that was taken care of, the other young lady was quick to put my meal together.  I went to sit down and realized the table I was heading toward was not wiped down.  I chose a different spot, got my fountain drink and opened my food.  I'm thankful that I had the woman's personal phone call to keep me company.  I finished a foot long sub, and when I left she was still talking.  I was tempted to ask her what kind of lay-on-neck headphones she was using, because they must have an amazing battery life."
"163|2|The whole Subway franchise is inconsistent compared with most other fast food chains, as the subs and service vary so dramatically depending on the shop, and on who serves you even within the same shop! My second time at this could have been better, but basically, they used old stale honey oat bread that was so overbaked that it was blackened and rock hard with a burnt taste. I had two or three bites of my footlong ham sub, but just couldn't eat anymore so went to the checkout and told them about it. Good thing is that they apologised and made another one, but the bad thing was that even though the wheat bread they served -said they ran out of honey oat- was clearly not old, it was slightly underdone, and the end had hard bits -in the photo- sticking out, which is probably from handling, and it should not have been served as was. Places like this confuse me. Would you like your sandwich on an old bread? Then why even bother to serve it to me in the first place?"
"164|1|Clean, pleasant experience and TiaQuanna took great care in making my sandwich. I know some subways are a hit or miss but this one definitely is a HIT with TiaQuanna."
"165|2|Im not a daily customer but i come her some in a while. Services has been good before but this time It was the worst customer service I have received. I went there and order to sandwich not gonna go to detail. The guy who made my food did a good job, but at the time of paying the cashier didn't have change on my $100 bills and she also wasn't paying attention at the time of charging me because she was talking with someone else on her phone, plus she forgot to give my changed right. I hope you guys can better you customer service. (I'm not looking for any type of refund)"
166|2|Being diabetic and having tea that's marked UNSWEETENED and it's clearly SWEET is a HUGE NO NO! Not impressed or happy....
"167|2|Went to this subway at 8:43 tonight but the employees had already locked up the doors, even though it's posted that they are open until 9. Called an spoke to Tineka (sp?) who couldn't give me any reason why they were closed, not would she give me contact info for the general manager. Very unfortunate when employees take the stores operating hours into their own hands."
"168|1|Clean just after lunch time, 2pm on a weekday. 4 group tables that seat 4, 3 small tables that seat 2. Not stingy with toppings, looks fresh, well stocked with chips. Good service. That's all you really need to know for a subway. It's a healthy option in an area full of greasy fast food. No outdoor seating."
"169|2|Came around 9:40pmI say Hi and they look at me like i don't exist, ignore me and move away. ( no customers other than me)What?!After a few minutes Wanted a salad to eat in, the lady didn't  exactly know what she's doing!They  kept saying they'll close at 10pm. I said okay I get it. I will eat and leave.They locked the door. Around 9:50!Damn they are in a hurry to leave.Service was crap really."
170|2|Went to this Subway for a Turkey Reuben and they don't even carry rye bread or Swiss cheese. So I was charged for a Reuben without half of the stuff that makes it a Reuben.
171|3|I don't understand why this place is so ok.  Its in an upscale area but everyone working inside seems like that they are in the last place they want to be. I'm not a fan but its good when you need a quick fix.
"172|2|This location has the rudest staff ever. I frequent this location due to proximity to my house and regret it each time I go. I routinely have to ask for additional vegetables as their standard is literally one thread of onion and one small piece of pepper per sandwich. Although they always give extra, it is either reluctance and usually one pepper at a time. Today they were out of both tuna and seafood so I left without a sandwich. I will not return."
"173|1|I know it is just a regular subway, but the people working here are so nice I had to give them a good review.  They are very patient and hard working.  It is a clean restaurant with some outdoor seating when it is nice, and parking around back.  My elementary aged son loves to come here with his friends and the employees always talk to them and help them out."
"174|2|If you don't mind workers with attitude then  you won't mind coming here. This place defines rude. Also one worker didn't even know how to make a flatbread steak an bacon!!The service stinks but the food is good, that's why they only get two stars. I will only return to this place if my life depended on it and I was dying from food."
"175|2|Call me a glutton for punishment. I came to this Subway in SW across from Safeway last week. I was charged $9.99 for a for seafood foot long. The sandwich was great. I went back today with a coupon.  I looked at the menu and noticed that the sandwich that I had bought last week was $7.99?  Well I was happy today because I had a coupon for $7.99 for a foot-long with chips and a drink. Yippie! Right? While I'm standing in line confusion starts at the register! A lady's credit card is not working and the young person with her what appeared to have some medical issues started crying hysterically. Apparently the card belonged to her and she did not know it was not working properly. I offered to pay for her order. She had a sandwich and a soda mind you my meal was $8. He rang me up for $20 and some change. I kid you not, the lady had a 6 foot sandwich and a soda. He tells me that she had ribs (not steak), soda and chips. You've heard the old saying you screw me once shame on you, you screw me twice shame on me. The motto to this story is to pay attention to the menu and your money in this place. Oh! The tuna was terrible. Subway usually has wonderful tuna salad. Boo!!!"
176|2|This used to be my go to place for a quick sub sandwich. The covid hit and safest way to order and pay was via their app. However corporate controls the app and the pick up location is a franchisee. The app often contains discontinued menu items - you are allowed to order them - and the transaction goes through and you are charged - but then the store calls to say that they no longer offer it. No big deal but getting your money back is impossible. Store level franchisee says corporate must take care of it. Corporate customer service is a fill in form that they they never respond to. Tweeting them got a response of sorry but it is not our problem either. There are lots of restaurants hurting during covid and I have been trying to support those closest to me but being ripped off is not the way to keep a good customer.
"177|1|As far as Subways go, this was perfectly adequate. They made my order the way I asked for it, they were polite, and the tables were clean. No issues!"
"178|2|I ordered a sub here just to use the bathroom. I work on a cruise ship that docks in DC and don't get much time off the boat. I chose to spend a little of it here and it was a terrible decision. I tried both bathroom doors, and one of the employees walked in front of me and unlocked it with a key right after I tried it and found it locked. I thought he was being nice since he'd just seen me try to open it. Instead he walked into the bathroom and closed it on my face. I went into the other room when it opened a few minutes later,and after about two minutes the staff began banging on the door. When I told them I was in there they banged a couple more times and then left. They came back 3 minutes later and pounded on the door for a full minute or two, all the while I'm yelling that I'm using it. Horrible way to treat paying customers."
"179|1|I eat here practically every day, ordering ahead on the Subway app and having my order made correctly every time with no wait. Every employee handles their job well, and the options are just like any Subway. I do wish they had more sugar-feee drink options (plain unsweetened tea would be nice), but that's my only disappointment. Oh, did I mention that it's a bit cheaper than the variety of food trucks serving burritos for $12?"
"180|2|Yikes!! Came here for a quick lunch before meeting with a client and the cashier, Kalman (his name was SCRIBBLED on his name tag but I could make out the KAL and the MAN) was yelling at me for asking why my spinach wrapped veggie delight cost $8? Honestly I was pretty shocked at how aggressive he was- I stepped back cause he was pretty awful, even the people at the store were looking at him like he was a little off the rocker. To the owners of this location, please hire the right people, train your staff and get rid of the ones that do not know how to politely speak to customers- customer service is super important! Also when I asked for the managers name he said 'ma'am don't ask me who the manager is!'"" Honestly- I realized pretty quickly he was not at all fit to speak to and should not be working in this type of environment... matter of fact not sure where he can work with that horrible attitude.  Just a suggestion to all future customers there is a Subway just 3 blocks away across the Navy Yard metro which is wayyy better! I'm sure the corporate office will better handle this unfortunate situation."
