136,2,3,"McDonald's is fast and easy, sure, but that should not compromise the quality, right? Upon entering I was frustrated because there were no available table numbers at the kiosk. Part of the reason for the kiosk is to be able to order your food and take a number and be seated and wait for your food to arrive. It took me a second to figure it out but this is only because they want to discourage you from dining in. I'll explain further. There are 3 stories to this McDonald's yet the top floor is roped off. This was especially frustrating because there were a lot of guests during my visit and seating was scarce. My visit was in the middle of the day, not nearing closing time. So to have limited access to seating only means one thing: this location discourages you from dining in. It's cold out there folks (review written in winter)! Why can't people sit in McDonald's and enjoy a meal. Again not expecting 5 star service but there should be more accommodation on the restaurant's part. Also, while I and several others were ordering from the kiosks, several workers looked at us, knowing we wouldn't be able to complete our orders without the table holders. That was just plain cruel."
137,2,2,"I don't usually write negative reviews.  And no this is not an april fools joke, I went to this location on 3/31/2014.2 homeless people started an argument and physical fight in the middle of the seating area on the second floor. For 30 minutes! During that time there was, no security. No Staff bothered to go up to check what's going on. Nobody told them to leave Staff came up after they left to pretend they did their jobs to keep the guests safe. 2 homeless people were breaking up and the breakup was very violent The lady started throwing chairs and screaming after the man had left. Staff was nowhere. Nice Job McD."
138,2,2,Always super pack! Not worth the wait if you do come here. They also had my breakfast mc muffin burnt! I don't know what else I can say...
139,2,2,"One of the worst Mcdonald's ever. Music is too loud.Super slow service.3 days in a row the ice cream machine is broken.Nothing on the dollar menu,even one cookie is 65 cents!Need I say more...The one on queens blvd is the worst"
140,2,2,I wasn't raised to be afraid of defending my opinions and thoughts...Always so dame crowed...and so not worth the wait...why you ask...McDonald's is horrible for your health...I mean horrible! Did you know that one breakfast sandwich has all the suggested days worth of calories.... Did you know they cook their fries in fake beef some kinda whatever oil? Did you know their ice cream is fake because if bubbles when it melts? Did you know that their fries won't grow mold...which means that it won't digest in your stomach.... sort of like a Twinkie....Did you know that the use all parts of the chicken including but not limited to the beak and feet...do you really want to eat that??
141,1,1,"I understand that it's just fast food but I eat fast food frequently .  Just lack the budget to indulge in sushi and other fine fare lolI'm also not a sushi person. I love as six mc Donald's for their cheap juicy burger, fast orders and cheap shakes, or if I'm feeling like I want something lighter ony stomach and it's late, a grilled chicken salad, side asald or parfait is great. Excellent for my son, who asks for the yogurt in his kids meal. The mozzarella sticks is also a perfect edition. Their coffee exceeds bk and I loved this location wen visiting last month. Quick easy and clean with upstairs seating. The workers for friendly and helped me when they forgot a drink. Will return"
142,2,2,This place is a zoo.  Mcdonalds needs to step up their game in regards to not allowing loiterers to take over their establishments.  Too many shade characters in here made my dining experience unsettling to say the least.  The same goes for the Mcdonalds on the LES on Delancey street.
143,2,2,As sketchy as only a McDonald's  in Chinatown can be. Drug deals and fake bags all throughout.  Security guard yells at you to HURRY up as you eat.  Welcome to NYC
144,3,1,"Pretty standard for a Mcdonalds.Of course, why would you eat here when Chinatown is a stone's throw away?Upstairs 3rd floor has big colorful chairs and plenty of seating, and there is free wi-fi, and restrooms. It also does get crowded too."
145,2,2,"The place was closed at 3:30 am in the morning. McDonalds should update the timings, because 24/7 is definitely a lie!"
146,2,2,Ugh take the food to go. Fruit fly city!  Matter of fact. Skip this location!
147,2,2,One of the worst McDonald's in the city. Rude staff. Slow service. Big Macs that barely look like Big Macs. Don't go
148,2,2,"Had to give this McDonald's a poor rating just because they gave nor offered any catsup , nugget sauce or napkins and with young kids after climbing to the third floor (very crowded ) had to trek back down with all my kids .....Ronald Mcdonald sucks."
150,1,1,"Best fast food chain, love the new decor* l really like the new decor (bright colors, contemporary soft faux leather cushioned seats* filet o fish, quarter pounder, angus burger, ice cream, wild berry smoothies are best by far among fast food chains * my only gripe is the food has gotten sweeter. Southern chicken and premium chicken are weirdly sweet. Mccafe shakes and frappes are hyper sweet."
151,1,1,Great counter service and quick and friendly people. Hit this spot up if ou looking for a quick bite 24 hrs a day.
152,2,3,Whats with all the junkies in and out all the time?? You people need a security guard! !
153,3,1,"A well maintained 3 story mcdonalds that I usually use as a meeting place when friends are from out of town. We don't actually eat here, but it's a recognizable icon.When I have ordered food here, it is fine and prices are of the norm for Mcdonalds, though cheaper than Times Square.  The furniture here is varied and has bar stools, booths and big wide 1970's style chairs as well."
154,2,2,"We were passing through and needed something really quick. This McDonald's, like most places in Chinatown, was crowded. I went upstairs to use the bathroom and the line was way too long and I did not have time to wait. There are also tables upstairs but all were taken at 2p on a Sunday."
155,1,1,"I used their restrooms here and it was SUPER clean. I was surprised at how clean it was, but the only downfall was that it didn't have toilet seat covers. It is also on the 2nd floor. There were 3 floors to MCd's at this location.It was super packed when I went and they have the chicken bites now!Busy busy mcdonalds."
156,3,3,It has one of the cheapest ice cream in Manhattan.  That's why I gave it 5 stars. I like nothing but the ice cream
157,2,3,"There's just something about eating fast food after a nice buzz that makes my night complete. I had such a hankering for McNuggets that I moseyed on over after my Wine Tasting. These nuggets are no longer in the 5 dollar range, my friend. More like $6.99 for a 20pc. Times have changed and inflation's a bitch. Be prepared to weave around smelly beggars hoarding free plastic utensils and old men asking for free cups of ice as you make your way in or out. Satiating it is. Classy it's not. I think I smelled a whiff of bum ass on my way out. I heart Chinatown. P.S. I asked for 2 Hot Mustard and 2 BBQ sauces. Sweet and sour is for pansies. Total came out to $7.58 after everything"
159,2,2,"I came here one night to order food on a Monday night. I can see that it was busy however it was ridiculous that I waited an hour for my food be ready after placing an order. It seemed that the workers started making the online orders first and not making the kiosk orders. My order along with others sat at the progress section and didn't even start for almost 45 minutes and I only received it because I had to complain that my food was not even started. As a compensation they offered to give me an extra large fries and apple pie. I mean seriously if you could throw in more food in less time why did it have to escalate to this point. Never will I go to this establishment. I could have killed a chicken, plucked it and cooked it faster than my food getting to me. Management needs to start training their employees on how to manage the food ticketing system better. Since they were all over the place. Lots of drinks and ice cream was being served but no food. And every condiments even napkins and straws had to requested to the staff to get to the customer requesting it which delays the meal prep and delivery process."
160,2,2,"Pretty slow service despite not being busy, and kinda dirty. 10 piece nugget order became 8. Strawberry pie was forgotten. Groups of people without masks can walk in."
161,2,2,This mcdonalds has to be the fucking worst of the worst how is that you get my order wrong every single time like lwgit every time i ask for no salt fries i get old stale fries with salt im missing a fucking drink and you burn my nuggets like i dont understand . Then i order a L and M fry and it looks like a medium and small . this mcdonalds looks amazing but there staff and management fucking sucks .
162,1,1,"This establishment has a variety of foods and drinks to chose from, all at an affordable price. This place is very kid friendly! I would recommend going for the 2 for $3 as this a great deal; I would also buy and size soft drink, all $1! Staff is very polite."
164,3,3,This McDonald's is on the bit of the dirtier side and the staff here are kind of rude. I asked for more ketchup but I wasn't able to get any. However the fries are pretty good. The Oreo McFlurry is pretty good too but their McFlurry machine doesn't work half the time.
165,3,3,"The place is always crowded since it's close to a high school. Their service is slow. It's always hard to find somewhere to sit so I normally would do take out. Here and there, there would be a fight between costumers or a fight between a costumer and one of the worker. McDonald's in my opinion have the best fries compare to the other fast food place. I normally would go to McDonald's with my friends to get a small meal when we don't know where to eat or if we don't have that much cash on us."
166,2,2,"This McDonald's deliberately undercooks food. When they're busy they will pull out fried food (nuggets, french fries, etc) before they're done because the workers don't want to wait for the food to be finished. This is unsafe and dangerous. I can't believe McDonald's has such lax safety measures that they continue to let this happen. The health inspector should shut this McDonald's down."
167,3,3,"This newly renovated spot offers a faster checkout with its looking iPads mounted on the wall.Less wait time which avoids the accustomed horrible customer service, which this place was known for."
168,2,2,This location is in my neighborhood and I ordered a 10 piece nugget and only received 8 in the box once I got home and checked. Very bad location.
169,2,3,"If there is a choice for no star, that's what I will be giving. I didn't order any food from this place BECAUSE thank god, I went to use their bathroom first instead of making the order first. First impression, there is quarter machine lock on the door. You have to pay 25 cents to use their ""Bathroom"". Oh, trust me they bath the room very well. The floor is flooded with unknown liquid, I cannot tell it's either regular water or some duty liquid. The most distinguishing bathroom I ever been to. First time ever in my life I see a money lock in the country on a bathroom, this is just hilarious. Based on how the staffs treat the bathroom, you can already image how they treat the food. This place sure will keep me away from McDonald's in general for a very long time, maybe forever. Yikes!!!"
170,3,1,"Corner of Delancey and Essex street, MTA subway right next to the entrance.  Very convenient since it is open 24/7.Downside is there's a lot of people standing out in front.   Whatever their business is, you know it's shady.  Aside from the people who come here, food is McD quality.  Come here when drunk, high, and crazy."
171,2,2,"What a disgrace. The food was ice cold. The nuggets and fries literally had bits of ice on them. Disgusting. On top of everything else, the staff was extremely rude and the facility was a complete dump. Stay away."
172,1,3,"This is the craziest McDonalds I've been to but I typically come here after DJing around 4:30 AM on Saturdays.I've seen fights break out in and outside of it. One time a guy dressed like a day-glo camper was behind me in line and fell asleep on me. One time I was headed in to eat and I saw paramedics pulling a sheet over a dead body. There is no law, order or justice in this particular McDonalds but the food is wonderful.There are coin locks on the bathroom doors but homeless people still use them as temporary homes. The last time I was there a ragtag security force were trying to keep some guy from entering and talking about how ""this is seven weeks in a row, if he comes back the police are gonna taze his ass.""I know that all sounds kinda awful but If I was nearby I would go eat at this McDonalds right now. The food and service is great but it feels like you're dining in a post apocalyptic society. The fries are good, Big Macs good, I've still never eaten a Filet-O-Fish. Someday. I'll probably keep eating at this McDonalds until my inevitable death at this McDonalds."
173,1,1,"This is by far the best McDonald's meal i've had in this city. Although I am blitzed on sour, the burger is uncharacteristically juicy and hot..the fries as fresh as possible. The girl alone behind the counter is handling her duties with grace. This is the gold standard of McDonald's."
174,1,2,I've got this guy Donald to satisfy my carnal cravingsAs ifNo manWouldEver do and mmmmm hit da spot apart like no Mendota ruined like theLast time when your angel sleeps like that it's like that here you can stay you should appreciate 、 ，。一。
175,1,1,"There is something impeccable about the texture of the chicken nuggets here. It's hard, but forgiving. The meat is tender, but any assertion that it lacks personality ignores the adjacency of your sweeet sweet and sour sauce. Yum. The fries were over-salted, suggesting that the chefs were not perfect, but desperate to give me the experience I craved. I bought a coke and a McChicken for good measures. Overall, this is the best McDonalds in the fucking world. Service workers here are kind,but will quickly let you know that you get what you paid for. I'd come back in spite of all its flaws and I'll never forget the first moment of walking in and feeling at home at McDonalds."
176,3,3,"This isn't really a mathematical formula, but the more beer you consume and the more hungry you are, the less skeevy a super skeevy place seems to you.Yes, this is not the McDonald's of your suburban dreams.  It's full of shady characters and they wait until 5 or more people form a line before taking any orders but in the end, you do get your food.Came here after beer club and because I was hungry, I decided it would be a good idea to stop in.  Took awhile to get my food and I was a little freaked out by the clientele.  But I got my cheeseburger and fries and bolted for the subway.Probably would not come here if i was stone cold sober.  But then, I probably wouldn't be hanging out in the Lower East Side if I was sober, you know what I mean?    So if you're hungry, maybe you want to take a chance and come here.  You do the math."
177,1,1,"This McDonald's is pretty standard but I received exceptional customer service from employee ""Amber."" She was helpful, kind and personable which made transformed an ordinary fast food transaction into an excellent experience. Great customer service from workers like Amber is why I value this location and will be back!"
178,2,2,"literally every single time i come here they always forget my nuggets i dont understand how its always the nuggets every time why cant i just get what i paid for no seriously, this has happened to me more than three times now. sometimes i don't have time to rummage through all the crap i bought to see if these employees can actually do their job right, which they clearly can't. where do these nuggets go? why is it only with the nuggets? why"
182,1,1,Boiii this mcjoint rite here is the top quality mcdonalds. Quater pounder wit cheese extra onion extra pickle extra ketchup N large fries always HITS DA SPAAT boiii. Got dam n they burgers really lookin like the picture lmfaoo
183,1,1,"This is my first visit to this McDonald's since it was renovated in 2018, though I've been hitting up this location pretty regularly since 2012.  I'm impressed with the new look, overall cleanliness, and polite staff. I do wish they had a Coca-Cola freestyle dispenser machine. Will be back every week with my McDonald's app. XOXO"
184,2,2,"The slowest MickeyDs in history! Yikes. To be out of jelly, that's strange. Don't come here expecting anything outside or within basic."
185,2,2,"No. No. No. NOOOOOOOOOOOOOOOOOO!!!!!!!!!!!!!!I've walked by here countless times in the six+ years that I've been going out in the LES. Not once have I stepped inside until yesterday-- when all options were exhausted at 5am. Not even a food cart could be found outside, due to the rain that was coming down. My only option left was this scary McDonalds which had spent previous years taunting me. I thought to myself-- it can't be that bad.But I was wrong. This is the place is where dreams are shattered and lost souls come together. All the workers here are stuck in a strange state of misery. When you step inside and take a look around-- it feels drab, strange, and unsanitary. It also smelt really bad-- which I thought strange but given that it's open 24 hours, I guess some things just are let go over time...I ordered my food, waited about 15 minutes (???) and had numerous strange folks come up to me and try to strike up conversation. Why did I not bring my headphones, I thought? When I finally received my food, I don't think I was ever happier to snatch it out of their hands and run for the door. It's a bit worse than your standard McDonalds-- but in my mind, if you're in the LES, this is the LAST resort when there is nowhere else to get food."
186,2,2,"At 5am, I ordered a bacon, egg, cheese mcgriddle, a hash brown, and a steak, egg, cheese biscuit with no onions. It took 15 minutes to get the mcgriddle and hash brown. I had to have the biscuit remade 3 times. First time was because it was sausage, and second time they made the biscuit with onions. I'm allergic to onions and I stated this after the second time and they just scraped the onions off the biscuit. Still waiting on the biscuit to be made. At least the crowd had attractive women to ease my frustration. At the end they had a new cook and he was learning on the fire. Rush hour, morning breakfast, late night eating; what a way to learn but he will be better for it. -1 for the wait for food -2 for reordering of 1 sandwich 4 times -1 for disregard of my onion allergies"
187,2,2,It amazes me being in the lower east side and this is one of the only places open before 7am for breakfast. Business starts before 7 especially if your traveling to a different area. Anyways typical fast food fair with minimal flavor and people working here are subpar at best but hey it's McDonald's. the reason for the one star is because of cleanliness. This place is a dump. Garbage on the floor tables dirty as hell and bathrooms take quarters and don't even work! Place is gross.
188,2,2,"Stay away! This McDonald's is by far the worst one I've ever been too. While I wouldn't say the place is downright dirty, it definitely doesn't have that bright, shiny clean feel of other McDonald's.  Additionally, they don't participate in many of the normal McDonald's promotions, so you end up paying more than you would at other Mickey Dee's. Lastly, the staff here is just horrible.  When you're ordering, if you look on the left wall (when facing the registers) you'll see their ""6 Steps"" for taking orders, posted on the wall.  The first step is for them to smile, for 10 seconds, I believe. It might as well say ""Roll your eyes and suck your teeth"" for the duration of the order.  Next time, I'm gonna skip this Mickey Dee's and grab me something from the food cart right in front...it's probably more sanitary and healthier any way...."
189,2,2,"So we waited 25 minutes for our order. No apologies. No explanation. Just tons of waiting and rude rude people. It was like if you suddenly had to sit for a 5 course menu, but really it was just waiting for stupid nuggets for an obscene amount of time. Unbelievable. And also my friend got yelled at for sitting down."
190,2,2,This is the worst mcdonalds i have ever been to ever.  And that says a lot considering i am from nyc and have never ever even thought of writing a review on a fast food place.  Terrible service.  Abysmal bedside manner.  It took 20 min just to get an order in with no line while they sprayed cleaning products all over and then cursed me out for wondering where my food was...i could see my cheeseburgers taking a nap in front of me while they got cold.  Never ever go here!!!  How do i put 0 stars?
192,2,2,"this is the worst mcdonald's i have ever went to. my family and i were discussing our order AWAY from the line, yet the cashier kept telling us to come with our order, even when we told the cashier to give us a minute. we ordered food for the rest of our family, and we clearly heard them complain about our orders. we also ordered sweet teas as well, heard them talk about how they didn't have sweet tea but when we had gotten our drinks, it was completely watered down. they had also given us dirty looks when they were making their food or when they gave it to us. considering the fact that their income is going to be $15 an hour, the workers should have at least some respect and manners. i would have given them zero stars if i could."
193,2,2,ghettoooooooooooooooo the staffs here rude and horrible service the place super dirty and smelll horrible horrible ok i get it. it is mcdonald dont expect too much
194,2,2,"The security guard was a racist. Once we got our food and sat down, out of 10 other tables....they decided to tell us we had 10 mins to eat our food and leave because them manager said so. We asked him to point out the manager to show us and he did but she ducked from us all night. We asked if she could come talk to us and apparently she couldn't because she was too busy at McDonald's at 3am. K thanks for being a racist bitch. avoid this place there's a pizza place across the street. Go there."
195,2,2,"For Drunks, Tourists and others coming to empty their bladder in the most legal way possible:Crackheads galore and you can't use the public restroom until you purchase something. They give you a fake old school arcade coin to use the bathroom and insert in the lock which opens the door. You could use a quarter without buying something but make sure not to get stopped by the underpaid makeshift security guard/disgruntled employee working into the wee night hours...If you are coming here for food:Better options are a Halal cart or Nearby Deli"
196,2,2,"This place is ghetto. At times there are hobos loitering there when I want a seat but there aren't any. The manager kicked me and my friends out once because she thought we didn't buy anything when we did. We stayed a bit extra to play Pokemon but it was just 5 extra minutes. There was a cockroach crawling on the wall when I was trying to enjoy my Big Mac and a large cok. I bought grass here one time. (Literally grass, not weed)."
197,2,2,"Nasty place, full of nasty attitudes. If you like drama in the work place the employees here will give your fill."
198,2,2,"Not the best McDonalds location to go to, now I know.  Next time I am around this delancey area I will not go here.  I got Hot Fudge Sundae and something was wrong with the ice cream, it didn't taste right- Maybe it was their machine.  They just poured it out and it was mush already.  I got the train before I realized my fries were not hot either and not a Monopoly game piece on it.  Another strike against them for that one, should be a few more days.  I agree with some other people reviews, the workers are definitely not the friendliest ever.  I should have gone to Popeyes right next to this."
105,2,2,"So many bad things to say about this location where do I begin. For starters they have 2 floors and Everytime Im here only the bottom floor is open. Secondly the staff at this location is HORRIBLE! Very rude, not very welcoming, everyone is having their own side conversation infront of the customers. Not to mention someone who is dressed that looks like a manager is one of them carrying a side conversation infront of everyone! The only one I see actually doing their job very hard is the person cleaning the eating area. I can see someone sitting at a table in the back on their phone. Not really sure why. This McDonald's needs a proper staff who knows about hospitality. On top of everything someone who ordered after me left before me with their food waited about 15 minutes for a hamburger it's ridiculous.Update : just heard someone say the bacon is rotten super loud infront of customers. SMH!"
200,1,1,High Holy Days at The Actors' Temple.  We have recently completed a series of Jewish Holidays at the Actors Temple on West 47th Street in Hell's Kitchen--but it was Heaven at our seats in the Actors' Temple--I believe we had 19 services in something like 25 days!!  These services were conducted by the indefatigable Rabbi Jill Hausman with Cantorial Assistant Aron Bederson.  Their beautiful voices reached heaven and touched us at all levels.  Marina Kifferstein gave us her violin performance  at Kol Nidre.  It was quite an experience not to be forgotten.  Rabbi Hausman gives 110% with each service.  I am sure those attending for the first time will come back as members.  There are Shabbat Services on Friday nights at 7pm and Saturday morning services at 10:30 both with Onegs following the service.
202,2,3,Ghetto ass McDo catered to the drunkards (like myself) after a night of debaucher in the LES.
203,2,2,"***Not that anyone will ever read this, because drunk people don't listen to reviews: this is the most disrespectful, conniving, rude establishment and you should rather stab your eyes out with straws before giving them any money.  they PURPOSEFULLY did not give me TWO items i ordered, attempting to seal up the bag before i could notice.  When i did, the girl acted like she forgot it, gave me my order of large fries, then laughed at me.  When i saw i was also missing a ""snack wrap,"" she handed me one left on the grill.  At this point, i politely asked this cahier/runner's name (she was missing a name tag), and she refused to give it to me.  I asked for her manager, and a woman on the grill line with a un-labelled lanyard indicated her authority.  The two exchanged demeaning glances, muffeld speech, from which i only heard, ""i got you girl,"" from the ""manager..."" and i was disgraced, so i left without even getting the proper sauce for my nuggets (oh, yes, first world problems.)Also they didn't give proper change to my friend, who paid for one sandwich with a $20 and was shorted $5.  When he called, once we got home, the woman on the phone identified herself as Darlene.  Nice move now, whether it's fake or not.  My next call is to corporate!it is disgusting.  other customers were appalled but too drunk to care.  i used to work at a McDonalds landmark location WHEN I WAS 14 (OH DID THEY CHECK TO MAKE SURE I WAS OF AGE TO WORK THERE? NO.).  All it ought to take now, is a few more competent people to report their same findings, then this location gets a whole new staff.  OH, right- no one wants to work there.  Especially this hour.  Makes me fear for all mankind more than yuppies are afraid of the clown Ronald McDonald.""I hope those bitches enjoy their train back to Harlem."""
204,2,2,"one word ""cockroaches"". the food tastes like the floor outside... note to self: worst McDonalds ever..."
205,2,2,"I had an employee throw a shoe at me at this location at 430am thursday morning. She was yelling at 2 drunk individuals who had a shoe sitting on their table and she threw it and it hit me squarely in the leg.  When I complained that she had struck me with said shoe, she told me to ""shut the f*ck up bitch"""
206,1,3,I guess being harassed and almost puked on by a hobo might merit a one star review...by others- but this is the most amazing mcdonalds of all time.  i half expected harmony korine to pop out of the trash can with his video camera.
209,2,3,If I could give it a half star I would have. The people at this McDonald's are friendly and seem quite capable. Yet for some reason I NEVER have gotten my order right. Something is always amiss. They are clean and courteous so I keep trying.  I am not giving up on the place because let's be honest sometimes you need that fox but damn it try and be more conscious of what you are putting in our bags.
208,3,2,"Pregnancy is weird. (Or so I've gleaned from observation. I have yet to get pregnant myself, I've just been very close to someone who has.)One day all food makes you nauseous to the point of vomiting, and the next you absolutely NEED a sausage biscuit with egg. From McDonald's. Even though you haven't eaten McDonald's in years. Well, I'm glad this McDonald's is here, because if my wife who hasn't eaten real food in a month wants McDonald's, she's going to get it. And she got it. And she liked it. I personally regret getting a burger for myself because it was barely edible, but to her credit, the sausage biscuit with egg is pretty solid (I got one on another occasion; had I tried to take a bite of hers, I would've lost a hand)."
210,1,1,"I don't know what the last person was talking about - it's delicious. Nice people too. Fries were hot and fresh!!!  One of the better McDonald's I've been to. Reminds me of the French McDonald's which, if you've never been, they are tres chic."
212,2,2,"Not going to sugar coat it, this McDonald's is the worst I've ever been to on a few different levels. Customer service is non existent. You are inconveniencing the staff by ordering there. Food is never fresh. Good luck trying to fix your order when something undoubtedly is wrong. Just avoid it, even if your inebriated self thinks it's a great idea. It's not."
103,3,3,"Just like any McDonald place it's a very busy, noisy, and dirty store. Service isn't good, little space to eat, people are slow, there's lots of things wrong with McDonald's. However like any McDonald place, it's McDonald's and the burgers are great, the fries are great, and it's a favorite to all the kids. Not only that but the food is cheap, there are lots of things to choose from to eat and plus, if you don't want to eat there take it home. The food will fill you up for a cheap price and will taste good too. Even if the place needs improving, McDonald's is McDonald's and it makes for a good dinner."
102,2,2,"So gross. This place really needs to improve in many ways. Yes, I'm aware it's a McDonald's but no excuse. Can the cashiers be less miserable?Can you chase away the dregs of society from harassing customers outside?Can you clean this place up?I like this McDonald's, however, for their iced coffee and $1 fee ATM."
215,2,2,Unbelievably slow and disorganized. Easily one of the worst McDonald's I've ever been too. I've had food brought out faster at a sit down restaurant than it comes out here. Very often dirty. Staff doesn't seem to know what they're doing.
216,2,2,"Not fast at all. My kids always want to come here and I have given in. The tables are filthy. The toys in the happy meal are never what's advertised (and the employees have forgotten to put toys into the happy meals on several occasions).The touchscreen ordering stations are not an element of convenience. It's over complicated and not efficient. When your order is called, it's usually not complete and it's on the customer remind the employees that the drinks are missing.What a miserable experience. Five Guys is much better all around. In the words of my 8-year-old son, ""I don't like this McDonald's."""
217,1,1,I really like the new design of this store. The big screens make ordering very easy and who would have thought that you can get table service at a McDonald's! WOW
199,1,1,"For a McD this is good.  Fast, clean, and a good stop after a drunk night on Delancey.Bring your quarters, folks - you have to pay for the bathroom!"
213,2,2,I'm never going back  to this McDonald's long story short I had one bite left I found a hair in my food they nasty af  I would put no stars but can't
220,3,3,Since they remodeled this Micky D's the service is better. The service use to suck. The customer service use to be garbage. But there's a difference now.
221,2,2,"This Mickey D's is great for some late night grub if you're coming in after a night of partying... but the food is just wayyyy inconsistent. For example, once I picked up a bacon, egg, and cheese biscuit, and the biscuit was super dry. Disappointing indeed! So, the next time I go in, I order a sausage, egg, & cheese McMuffin b/c I'm thinking the biscuit will be dry again so I'll try the muffin instead. Well, they accidentally give me the bacon, egg, and cheese biscuit-- and instead of returning it to the counter, I eat it anyway... and, what do you know, the biscuit was succulent and flaky!!! I thought these fast food restaurants had some type of quality control so that the food tastes the same every time. Apparently not!!! I mean, the BE&C biscuit from Mickey D's is one of my favorite brekky treats as a kid. To come across a dry-ass biscuit is just blasphemy. Another example: on my last visit, they featured a special of two Filet-o-Fish sandwiches for $4. Well, I didn't need two sandwiches, so I ordered one for $2. I was super excited b/c I hadn't had a Filet-o-Fish in years, but ughhhh, the bread was super dry... and the fish patty was super small, overcooked, and hard as a rock. Nasty! Note that this location of McDonald's is really ugly inside. It is in desperate need of remodeling! Trust me, only go here if you are desperate for some late-night grease."
219,2,2,"This is a terrible McDonald's, definitely one of the worst I've ever been in.  If you can get past the homeless people and school kids hanging out in front of the door, you'll find out that they NEVER have ice cream or shakes.  It's too bad you won't find that out until after you've paid, and then they'll offer you a smoothie or some other not-at-all-what-I-ordered substitute.The good news is that the people behind the counter will provide you with a free in-person soap opera to watch while you wait for your food or refund.  They're always busy flirting and trying to hook up with each other, or if you're lucky, one of the customers.Oh, and I hope you like hearing the N-word.  A LOT."
223,2,2,"Employee put her dirty finger inside my cup and tried to give me the cup with coffee. When I refused it and requested a new one, she laughed. Brought to the manager's attention and wasn't phased by it"
224,2,2,"Not sure if Yelp reviews for McDonald's do anything. But this McDonald's is absolutely terrible. The staff is so incompetent, lazy, and ghetto. They don't give a f$&# about their jobs or anyone. It also took me 10min to get a quarter pounder. They basically ran out of stuff. I kept hearing the ""supervisor""  saying ""Where's this?  Do we have this?"" . Hire actual competent staff. Not just any rat from the streets"
225,3,3,"Yay I'm a fan. I stopped going to the Fulton McDonalds in favor of going to this McDonalds because the staff in Court McDonalds is so much better than Fulton McDonalds staff. The food is the same quality. But the price is significantly cheaper. I calculated and saw that I can save $1.87 on the same orders in this McDonalds than the Fulton McDonalds. The staff here aren't as racist as the Fulton McDonalds. Also there are more available seating here and the Kiosk here. The bathrooms are bad here, but at least its 100x better than the Fulton McDonalds."
226,3,3,"i worked in brooklyn for a bunch of years , downtown brooklyn to be exact , on court st and ronald mcdonald's house was my morning hangout to grab some breakfast before i made my trek to work a few blocks away . now fast foward a bunch of more years and i am back on court st to say hello to some old friends and it's early morning  and i got some more time to waste . it's totally different now with less seating and more space and the stairs leading to the upper level is almost the same but with new tiles . the typical mcd menu with heavy displays of the dollar menu all around . as i recall back in the day to the present , you still have your lost souls sitting and letting the day go by maybe ordering a small coffee or fries ,some things never changed . the lines move fast and wait for order is minimal . this court street mcdonald's has been around a long time and brings back some memories of my time working in brooklyn.  p.s. in all the years i worked in the  area i never had lunch at this mcdonald's ,  go figure ."
227,1,1,The tap water here is A1. Never have I had tap water that tasted this good. THE HIGHEST QUALITY. Better than Poland Spring and even better than Aquafina. New York City should have this tap water everywhere. 10/10 would recommend. The McNuggets were alright too.
228,1,1,"McD's is McD's...place is open 24 hours in bk heights and a lot of teenagers hang out here on the weekends late night.  only place really open in that area to get something to eat at 4am. its so good, but the food just sits in your stomach all night long - ewww"
229,2,2,"I have been to this mcdonalds a few times simple because I work in the area and I only get a 30 min lunch break... which means my options are on a time crunch as it is...However my experience at this particual location is pretty much the worst... The majority of the staff is rude, and as the previous person said before, the staff rather be on there phone, then to do there job and take care of the customers....The place is filthy, and the majority of the staff that works there are either hispanic or african american, I have yet to see any caucasions work there, and the staff does treeat the causcasion customers really bad... There is only one girl that works there that I actually like, who actually is nice to everyone... I wish I knew her name, beucase she is the only I like becuase she actually works and treats ever single customer with respect and a smile I wish the staff there could learn something from her... but everyone else is just rude and ghetto-fab..(is that the right term)All i know is when you are at work, you should treat everyone with the same respect regardless of what they are... and furthermore Ive seen there manager... and management isnt any better...To be honest with you, with todays job market the way it is, im sure there are plenty of hard working people that would trade places with this staff, and work with pride, respect and work as a team.. So if your looking for a decent place to eat on a time crunch, go across the street, and check out Checkers, atleast the staff there Treats people with respect... and you wont recieve the aweful experience that me and many others have recieved from this place..."
231,3,3,"This is definitely one of the craziest McDonald's in Brooklyn, but the food is consistently fresh. It's always busy, full of kids, parents, confused tourists, hungry ppl on break, and then there are the indigent. Some scammers, some homeless, primarily congregating downstairs outside the restroom area.  Know that your visit there will have loud interactions amongst staff, odd odors and possible panhandlers, but you will also have fresh food, messily put together."
232,2,2,The worst McDonalds ever. No bathroom. Took 10 minutes for a cheeseburger. Everyone in the kitchen is singing explicit rap music. Which wouldn't bother me if they were actually doing their jobs. Avoid at all costs.And see the attached picture. I ordered one thing- cheeseburger only ketchup. They couldn't even get that right.
233,2,2,"Your menu (and every other McDonalds I've been to) state you carry sugar free vanilla syrup.Here you get a snotty ""We don't have that here"". Take it off the menu board then?Tables are filthy at 6am. Can't spare a person to wipe em down?"
234,2,2,"This McDonald's workers are very rude , they have conversation amongst each other loud if they're in the park hanging out . No customer service at all and rude ."
235,2,2,"Just tried to get food at 12:22 AM, they close at one, but have no food available because they're closing soon ..... get it together McDonald's."
