53,1,1,"This hotel is clean and located in a very quite area in downtown Manhattan.  It's about 10 mins walking distance from major discounted shops in SoHo.  It's also next to China Town.  The place is so convenient as the subway entrance is about 20 ft from the front.  At first, I was scare to go down to the subway as the stairs was dark and dirty.  But after we walked down the stairs, there is the subway police station right on the side with several officer was on duty.  This gives us a piece of mind to use the subway even during the night time.  We had used taxi's to come back to the hotel couple times and two of the taxi drivers don't even know how to get to the front of the hotel.  I don't know exactly why they don't know or just because they too lazy to drive around the one-way street or trying to take a longer route."
39,1,1,I stayed here with my boyfriend for a long weekend. I loved the area surrounding the hotel. There were lots of restaurants and coffee shops within walking distance. We were close to Canal Street and Little Italy. We also walked to the Hudson River boardwalk. The hotel was clean and the staff were so friendly. The manager Stainley was very helpful and kind. There is a train station right outside of the hotel.
55,1,1,"Clean rooms, comfy beds, great and helpful staff, subway outside door, WONDERFUL eats within walking distance, quiet inside room (no view) we like open windows, reasonable, good value...what more could you ask for? WILL stay again...as long as our son stays in college ;-)! oh, they were able to accommodate us with an early check in. We took the RED EYE and were at the front door at 8am. All worked out as we checked out at 5:30 am..they had a cab waiting for us! GREAT SERVICE!"
56,1,4,"Great hotel and really nice front desk.  The only thing that sucked was their bathroom in the lobby.  It was beyond CRAMPED and HUMID.  Luckily, I only had to use it because we flew in early and we were not able to get early check in. The location was probably my favorite.  Although, it's in Tribeca, it was in the middle of everything that the group wanted to check out."
54,1,1,"Thanks to Hotel Tonight, I got this place for $130.  Room was fine.  I requested two beds (kids) and they came thru.  This is a small place, but worked well for us."
58,1,4,"Bed could have been more firm for me, but does well enough, better than most hotel beds for a person with a bad back. Room was clean. Yes, my room faced the street. But, I was fine and slept through mostly everything, even though I can be a light sleeper. Staff during the desk is very nice. Staff at night not quite as much. Maybe cuz they have to deal with intoxicated people. I would say go to Distilled nearby for a great brunch, instead of Square Diner, if you want to spend a little more. Subway stop is right there alongside hotel!!! So convenient to get uptown. Memorial is a one mile walk."
60,4,4,"My family of 3 stayed here for a week.  The hotel is very standard certainly nothing luxurious about it.  The room is new York small which was to be expected but there were some short comings for sure.  For about $400 a night I would hope for no peeling wallpaper and a bathtub that an adult could actually bathe in.  The location is good as gar as subway access but tribeca is freeeay central so not all that pedestrian fruendly.  That being said it was safe, clean and the valet, Edwin, who is also like a conceriege was super helpful and friendly.  Overall fine, but will stay somewhere else next time."
59,4,4,"Clean and quiet, but I have to say I prefer the tribeca grand across the street.  Of course this one is half the price, so it's fitting."
61,1,1,"Clean rooms, and decently sized for NYC standards.  They have free tea and coffee in the lobby. Parking is $55 which is pricey, so I parked at a garage.  Its in Tribeca, and not a far walk from Soho.  I live in NJ, but decided to stay in the city that night for a girls' night.  I would stay here again if I was in the area."
4,1,1,"If you are looking for spacious rooms in a central location, choose this Hilton Garden Inn located right next to Canal Street.  This hotel is literally 10-15 minutes to everywhere in Manhattan.  I absolutely loved my stay from the moment I checked in to the time I left and checked-out. The hotel rooms are huge for New York City standards and have all of the amenities you would expect, including mini fridges which I found hard to find in NYC hotel rooms. There windows are large and allow you to get the perfect amount of sunshine in before or after a long day.  The beds are super comfortable.  The bathrooms are efficient and have bath tubs for those looking to soak away some of their stress.  More importantly, the hotel is near some of the most fabulous restaurants in NYC. If you are a runner like me, then you will be very pleased because there are lots of places to run near by.  I was able to run along the water and all the way to Wall Street.  Overall, this hotel is excellent, clean, spacious, and has friendly staff who want to ensure your stay is awesome.  They even send you texts to see if you want recommendations for anything!  I loved that touch."
63,1,1,"Good deal for it's price. Typical small rooms for Manhattan, but has everything you need including a fridge and microwave, which aren't as common in the city. Also, there are plenty of great spots for dinner and/or drinks. Free and awesome cookies in the evening, it's a nice touch."
65,1,1,"Solid hotel in excellent, high end location.   You get the Tribeca address without the Tribeca price.  The lobby and hallways feel somewhat austere and not in a stylish way but you're not paying Tribeca Grand rates so it's OK.  Large (for New York) room with  very comfortable bed.   I was at the back of the hotel (no view) so it was very quiet.     Restaurants in the immediate area: Grandaisy Bakery (excellent coffee and baked goods), Odeon (a New York classic), and Square Diner (the real deal, not a hipster take off on).   Easy subway and walking access to whatever tourists come to New York for (I'm not a tourist but I want everyone to visit New York!)."
64,1,4,"Top notch customer service from the staff from start to finish. The front office staff was extremely accomodating, allowing us to check in at 11:30am after a long and uncomfortable journey.  We were also allowed a late check out the next day. This not very common when staying in NY hotels. The housekeeping staff would greet us each time we walked by. Such a friendly place!The room was very clean as was the rest of the hotel. Location was perfect, only blocks from Chinatown. Not sure about the restaurant though. $9 beers are a little rich for me.Will definitely stay here again. """
66,1,4,"I more or less enjoyed my stay here and would definitely return.  MOST of the staff was friendly with the exception of one or two men that seemed too entitled to be helping you.  But for the most part, I was greeted every time I walked in and left the hotel.  The location is what is the best part of this place.  The subway entrance is a few short steps away and Chinatown, Soho, Little Italy are just a hop skip and a jump away as well.  DD across the street and a bar on the first floor.  One thing that was really great was the hot coffee, teas and hot chocolate sitting waiting in the lobby for you all day!  Free wi-fi in the room was a definite plus!  The only bad thing was getting a taxi in front of the hotel.  You have to walk about a block away and stand in front of the Sheraton on Canal to get a taxi.  I recommend using a car service to the airport when you leave and the hotel staff can help set that up for you."
67,1,1,Great location. Nice clean modern building. Super friendly staff.  Would stay here again.
68,1,1,Stayed here with my family while on a visit in New York. The hotel staff were all very friendly ad helpful. Everyday they would have fresh bake cookies waiting for us in the lobby! The hotel is very convenient and is walking distance from many restaurants and has a subway station right in front of it.
70,1,1,"Being from NYC many years ago, I wanted to stay in a neighborhood that did not feel like a tourist area.  Tribeca is the area and this hotel is awesome.  The hotel is a little over a year old, the bed and HVAC is great and they have wonderful sundries.  The staff was very helpful.  The A train @ Canal is right below the hotel with the 1 train 2 blocks away.  I will come back again."
62,1,4,"Its clean, the beds are comfortable, the check in guy rushed us through check in and didnt tell us that he was charging our card or what for...the only big problem I had was that there weren't a lot of places to eat in the area so I had to eat at the resturant in the lobby. Do not eat at aoa bar and grill!!! There were too large waterbugs running around, the food and service were just ok, it was expensive and it took a long time just to make mini burgers."
47,1,1,"Hey If you are looking for a business meeting crush when in NYC. I highly reccomend.The staff was friendly, make you feel like home and very atentive to all my needs.I am thinking of having a one day getaway with the wife as well.Very good pricing and serviceI will be sure to reccomend at workthanks"
57,1,1,"I went back for Passover, which was well over l4 months after my first visit in 2012 and I am happy to report I am even more pleased with this hotel.The atmosphere is absolutely fabulous;you have a wide range of various'types' of interesting but not snobby guests, many of whom I wish I couldhave gotten to know.  Alas, it IS a hotel-and I'm sure fraternizing....theroom with the physical fitness equipment is small: the days when i was aloneand could tune in to my favorite SPORTS talk shows, I got some great workouts.But it turns out other people like to work out as well (!) in the morning and thespace IS small-compact but not suitable tor really indulging in favorite televisonor rolling around on the floor.  This is not really a complaint-its an observation.There is an Italian restaurant adjacent which is popular in the evening, butyou don't hear the noise.  The breakfasts are plentiful and the dining area givesa good view of Tribeca folk rushing off to work.  Very interesting view.I am particularly fond of Mr. James Ruiz, who is a Manager-and seems to'get' me-in a way that many New Yorkers do not-ie. when i would emerge with one of my most unusual hats, he did not STARE at me as if I were some creature fromthe black lagoon.  There is also a baggage man  whose name i did not get, who wasa large male  always had a smile for me.  I think others have found him to besuperior as well.   The entire staff is certainlyup to snuff-when I made a mistake in my reservation, they were able to accommodateme without any fuss.I really think of this as my home away from home. Next time I hope to find outif you can use one of the swimming pools some of the other properties feature.The location is not only CENTRAL, but there is an actual SUBWAY where themain entrance is merely a few feet away from the hotel.  Who could askfor anything more (Direct connections to uptown, downtown AND JFK, forthose of us who like to use public transportation."
69,2,4,"We're pretty easy and there are things we liked about this hotel. We appreciated the free wifi and water/snacks etc. in the lobby as well as the fridge and microwave in the room. Staff was helpful in accommodating our requests for extra pillows and blankets. But hallway and room were run down, rooms were small, we had a view of a hoarders apartment and it was very mechanically noisy at night. I don't need a great deal of service and am a native New Yorker so know my way around so was disappointed when upon checkout I asked for help hailing a cab to our rental car pickup several blocks away. Normally I would have walked no problem but we had a bunch of luggage and it was 3-5 blocks. The staff member told me the cabbie would be upset that he was hailed for such a short fare (um, that's the cabbie's problem) but if I wanted him to hail a cab for us, he would. I hailed the cab myself. I wish I didn't use my Hilton points for this and had stayed at the other hotel we Hotwired a great rate for in Times Square."
